+ (1)  软件版本信息
451220.000    30.4907840761   114.6197823540     10.946 
451221.000    30.4908065410   114.6199304384     10.908 
451222.000    30.4908282543   114.6200758127     10.875 
451223.000    30.4908498129   114.6202191485     10.862 
451224.000    30.4908714569   114.6203630942     10.856 
451225.000    30.4908941147   114.6205087246     10.861 
451226.000    30.4909172932   114.6206566964     10.886 
451227.000    30.4909405165   114.6208060669     10.943 
451228.000    30.4909633964   114.6209548523     11.004 
451229.000    30.4909857553   114.6211026742     11.067 
451230.000    30.4910076403   114.6212496635     11.145 
451231.000    30.4910291862   114.6213961708     11.230 
451232.000    30.4910504649   114.6215422042     11.324 
451233.000    30.4910706827   114.6216879223     11.424 
451234.000    30.4910899286   114.6218331398     11.507 
451235.000    30.4911083910   114.6219770516     11.574 
451236.000    30.4911274288   114.6221191435     11.652 
451237.000    30.4911466466   114.6222595494     11.726 
451238.000    30.4911651994   114.6223985252     11.818 
451239.000    30.4911830212   114.6225358781     11.900 
451240.000    30.4912001321   114.6226712136     11.986 
451241.000    30.4912163747   114.6228042920     12.060 
451242.000    30.4912316200   114.6229357889     12.139 
451243.000    30.4912460563   114.6230677788     12.198 
451244.000    30.4912598538   114.6232007842     12.273 
451245.000    30.4912730632   114.6233332488     12.344 
451246.000    30.4912850582   114.6234622112     12.419 
451247.000    30.4912964481   114.6235869193     12.497 
451248.000    30.4913091581   114.6237079641     12.567 
451249.000    30.4913236945   114.6238289115     12.644 
451250.000    30.4913394128   114.6239511702     12.726 
451251.000    30.4913549716   114.6240713104     12.817 
451252.000    30.4913684754   114.6241894674     12.914 
451253.000    30.4913803830   114.6243100853     13.139 
451254.000    30.4913914595   114.6244325873     13.182 
451255.000    30.4914026892   114.6245541382     13.229 
451256.000    30.4914149587   114.6246736039     13.329 
451257.000    30.4914270966   114.6247941271     13.411 
451258.000    30.4914376407   114.6249140838     13.494 
451259.000    30.4914462345   114.6250354146     13.543 
451260.000    30.4914536027   114.6251577662     13.611 
451261.000    30.4914591966   114.6252788574     13.669 
451262.000    30.4914632393   114.6253997536     13.583 
451263.000    30.4914667537   114.6255223645     13.655 
451264.000    30.4914692410   114.6256452187     13.711 
451265.000    30.4914714250   114.6257691729     13.782 
451266.000    30.4914741176   114.6258962688     13.851 
451267.000    30.4914770537   114.6260274303     13.907 
451268.000    30.4914804925   114.6261624837     13.981 
451269.000    30.4914847660   114.6263008009     14.063 
451270.000    30.4914899264   114.6264393983     14.137 
451271.000    30.4914957061   114.6265744551     14.219 
451272.000    30.4915015491   114.6267051321     14.288 
451273.000    30.4915078157   114.6268329844     14.357 
451274.000    30.4915149467   114.6269620083     14.430 
451275.000    30.4915220434   114.6270940069     14.526 
451276.000    30.4915275390   114.6272288182     14.623 
451277.000    30.4915326176   114.6273674631     14.683 
451278.000    30.4915387039   114.6275107225     14.724 
451279.000    30.4915446529   114.6276588411     14.742 
451280.000    30.4915496737   114.6278104883     14.979 
451281.000    30.4915526220   114.6279658816     15.068 
451282.000    30.4915526372   114.6281243263     15.131 
451283.000    30.4915513513   114.6282865086     15.208 
451284.000    30.4915504620   114.6284525846     15.303 
451285.000    30.4915498974   114.6286217521     15.373 
451286.000    30.4915496253   114.6287932769     15.424 
451287.000    30.4915496431   114.6289673219     15.467 
451288.000    30.4915497601   114.6291412322     15.514 
451289.000    30.4915497356   114.6293138529     15.582 
451290.000    30.4915498722   114.6294835345     15.615 
451291.000    30.4915512050   114.6296499718     15.635 
451292.000    30.4915535143   114.6298151611     15.675 
451293.000    30.4915566108   114.6299802886     15.697 
451294.000    30.4915594359   114.6301433950     15.695 
451295.000    30.4915619543   114.6303030500     15.709 
451296.000    30.4915640529   114.6304611724     15.713 
451297.000    30.4915659325   114.6306186037     15.715 
451298.000    30.4915677783   114.6307752965     15.706 
451299.000    30.4915698386   114.6309310266     15.695 
451300.000    30.4915720407   114.6310854164     15.670 
451301.000    30.4915744917   114.6312384099     15.650 
451302.000    30.4915773152   114.6313898609     15.627 
451303.000    30.4915804697   114.6315399120     15.589 
451304.000    30.4915835948   114.6316886377     15.555 
451305.000    30.4915861578   114.6318364030     15.518 
451306.000    30.4915879486   114.6319842789     15.473 
451307.000    30.4915893715   114.6321327627     15.410 
451308.000    30.4915911916   114.6322808583     15.347 
451309.000    30.4915932890   114.6324282050     15.288 
451310.000    30.4915957558   114.6325756321     15.228 
451311.000    30.4915985251   114.6327235067     15.164 
451312.000    30.4916016225   114.6328720081     15.113 
451313.000    30.4916049208   114.6330207602     15.052 
451314.000    30.4916083021   114.6331704807     14.992 
451315.000    30.4916112967   114.6333216811     14.927 
451316.000    30.4916139138   114.6334739073     14.872 
451317.000    30.4916161784   114.6336260869     14.810 
451318.000    30.4916183505   114.6337788349     14.736 
451319.000    30.4916205393   114.6339329941     14.668 
451320.000    30.4916227375   114.6340884575     14.591 
451321.000    30.4916250494   114.6342438403     14.528 
451322.000    30.4916275961   114.6343964610     14.470 
451323.000    30.4916301798   114.6345480787     14.407 
451324.000    30.4916327125   114.6347003086     14.347 
451325.000    30.4916348517   114.6348535983     14.271 
451326.000    30.4916366642   114.6350080466     14.202 
451327.000    30.4916383062   114.6351638031     14.135 
451328.000    30.4916399005   114.6353209502     14.061 
451329.000    30.4916415136   114.6354795196     13.980 
451330.000    30.4916436226   114.6356394059     13.904 
451331.000    30.4916460744   114.6358003213     13.835 
451332.000    30.4916482838   114.6359617576     13.772 
451333.000    30.4916507560   114.6361243893     13.696 
451334.000    30.4916535300   114.6362886341     13.619 
451335.000    30.4916563763   114.6364545347     13.547 
451336.000    30.4916593617   114.6366218339     13.481 
451337.000    30.4916623377   114.6367875840     13.422 
451338.000    30.4916657312   114.6369499304     13.366 
451339.000    30.4916691239   114.6371089153     13.300 
451340.000    30.4916723446   114.6372645949     13.232 
451341.000    30.4916749694   114.6374170971     13.157 
451342.000    30.4916772163   114.6375661712     13.110 
451343.000    30.4916791054   114.6377121369     13.055 
451344.000    30.4916809647   114.6378570015     12.969 
451345.000    30.4916826158   114.6380042066     12.910 
451346.000    30.4916844127   114.6381541964     12.844 
451347.000    30.4916865418   114.6383070177     12.790 
451348.000    30.4916889953   114.6384619632     12.751 
451349.000    30.4916919124   114.6386166876     12.706 
451350.000    30.4916951800   114.6387710899     12.669 
451351.000    30.4916985984   114.6389256402     12.615 
451352.000    30.4917014541   114.6390802224     12.557 
451353.000    30.4917031786   114.6392338840     12.515 
451354.000    30.4917041199   114.6393862656     12.493 
451355.000    30.4917048259   114.6395358450     12.471 
451356.000    30.4917058834   114.6396818741     12.463 
451357.000    30.4917077328   114.6398243052     12.468 
451358.000    30.4917099022   114.6399644923     12.474 
451359.000    30.4917120708   114.6401043646     12.491 
451360.000    30.4917141976   114.6402443090     12.517 
451361.000    30.4917164277   114.6403844064     12.521 
451362.000    30.4917187285   114.6405247014     12.557 
451363.000    30.4917212785   114.6406650241     12.607 
451364.000    30.4917237838   114.6408042130     12.641 
451365.000    30.4917254349   114.6409418038     12.675 
451366.000    30.4917267079   114.6410796337     12.699 
451367.000    30.4917279058   114.6412182893     12.730 
451368.000    30.4917296304   114.6413580589     12.777 
451369.000    30.4917320632   114.6414992908     12.818 
451370.000    30.4917349956   114.6416420017     12.861 
451371.000    30.4917379812   114.6417846440     12.909 
451372.000    30.4917409079   114.6419275094     12.968 
451373.000    30.4917436169   114.6420693486     12.999 
451374.000    30.4917459348   114.6422114220     13.051 
451375.000    30.4917481046   114.6423530528     13.090 
451376.000    30.4917500391   114.6424931420     13.123 
451377.000    30.4917519798   114.6426315070     13.150 
451378.000    30.4917539492   114.6427695543     13.190 
451379.000    30.4917560486   114.6429066581     13.228 
451380.000    30.4917584199   114.6430401841     13.273 
451381.000    30.4917610241   114.6431706129     13.323 
451382.000    30.4917634630   114.6433004047     13.355 
451383.000    30.4917659014   114.6434307964     13.399 
451384.000    30.4917685301   114.6435611350     13.445 
451385.000    30.4917714264   114.6436887384     13.498 
451386.000    30.4917743217   114.6438151026     13.540 
451387.000    30.4917769115   114.6439390377     13.570 
451388.000    30.4917785830   114.6440617803     13.606 
451389.000    30.4917796567   114.6441837933     13.626 
451390.000    30.4917804130   114.6443026283     13.639 
451391.000    30.4917817065   114.6444184704     13.668 
451392.000    30.4917830919   114.6445321686     13.705 
451393.000    30.4917838094   114.6446422472     13.735 
451394.000    30.4917838424   114.6447484933     13.715 
451395.000    30.4917837267   114.6448522670     13.725 
451396.000    30.4917833452   114.6449560470     13.742 
451397.000    30.4917819532   114.6450597990     13.772 
451398.000    30.4917796873   114.6451621851     13.813 
451399.000    30.4917777477   114.6452649138     13.837 
451400.000    30.4917766135   114.6453669423     13.842 
451401.000    30.4917765014   114.6454654755     13.864 
451402.000    30.4917777528   114.6455617999     13.890 
451403.000    30.4917801417   114.6456571516     13.924 
451404.000    30.4917825284   114.6457516757     13.933 
451405.000    30.4917844217   114.6458476078     13.960 
451406.000    30.4917856486   114.6459466927     13.968 
451407.000    30.4917860663   114.6460463224     13.989 
451408.000    30.4917857931   114.6461421390     14.005 
451409.000    30.4917851087   114.6462334226     14.026 
451410.000    30.4917844073   114.6463201558     14.022 
451411.000    30.4917837507   114.6464023586     14.013 
451412.000    30.4917832639   114.6464799452     14.022 
451413.000    30.4917831760   114.6465527280     14.036 
451414.000    30.4917825296   114.6466239014     14.041 
451415.000    30.4917806569   114.6466972587     14.033 
451416.000    30.4917775952   114.6467708606     14.019 
451417.000    30.4917738007   114.6468401131     14.015 
451418.000    30.4917687911   114.6469068055     14.007 
451419.000    30.4917588528   114.6469730403     13.968 
451420.000    30.4917408577   114.6470365434     13.900 
451421.000    30.4917142379   114.6470957838     13.785 
451422.000    30.4916793948   114.6471494564     13.707 
451423.000    30.4916389039   114.6471959601     13.595 
451424.000    30.4915941504   114.6472388564     13.470 
451425.000    30.4915473026   114.6472776139     13.363 
451426.000    30.4914967096   114.6473141625     13.259 
451427.000    30.4914438344   114.6473481864     13.160 
451428.000    30.4913914012   114.6473798750     13.050 
451429.000    30.4913380937   114.6474119206     12.935 
451430.000    30.4912835569   114.6474444646     12.821 
451431.000    30.4912284987   114.6474766123     12.690 
451432.000    30.4911722708   114.6475092015     12.567 
451433.000    30.4911137942   114.6475423710     12.425 
451434.000    30.4910565562   114.6475740612     12.283 
451435.000    30.4910015641   114.6476040033     12.158 
451436.000    30.4909490629   114.6476320897     12.030 
451437.000    30.4908972390   114.6476592292     11.908 
451438.000    30.4908465627   114.6476854993     11.787 
451439.000    30.4907966895   114.6477108334     11.676 
451440.000    30.4907473361   114.6477354802     11.565 
451441.000    30.4907003722   114.6477592295     11.467 
451442.000    30.4906531111   114.6477828031     11.366 
451443.000    30.4906074366   114.6478055326     11.260 
451444.000    30.4905652587   114.6478263421     11.182 
451445.000    30.4905273823   114.6478448977     11.120 
451446.000    30.4904911466   114.6478622736     11.060 
451447.000    30.4904553520   114.6478791270     11.013 
451448.000    30.4904224153   114.6478946346     10.960 
451449.000    30.4903916754   114.6479091358     10.909 
451450.000    30.4903622297   114.6479230474     10.865 
451451.000    30.4903334677   114.6479368324     10.828 
451452.000    30.4903028780   114.6479517542     10.782 
451453.000    30.4902692856   114.6479684445     10.741 
451454.000    30.4902329446   114.6479864569     10.690 
451455.000    30.4901955051   114.6480048807     10.641 
451456.000    30.4901575576   114.6480235256     10.594 
451457.000    30.4901180877   114.6480430024     10.562 
451458.000    30.4900762797   114.6480635773     10.511 
451459.000    30.4900365774   114.6480830359     10.473 
451460.000    30.4899975920   114.6481016552     10.435 
451461.000    30.4899554461   114.6481213659     10.389 
451462.000    30.4899100983   114.6481439577     10.348 
451463.000    30.4898619240   114.6481691749     10.299 
451464.000    30.4898107338   114.6481961410     10.256 
451465.000    30.4897576443   114.6482232792     10.219 
451466.000    30.4897029115   114.6482500250     10.169 
451467.000    30.4896455532   114.6482773806     10.101 
451468.000    30.4895857980   114.6483064365     10.051 
451469.000    30.4895235765   114.6483373586      9.982 
451470.000    30.4894587138   114.6483697120      9.909 
451471.000    30.4893913834   114.6484038753      9.844 
451472.000    30.4893216581   114.6484394069      9.796 
451473.000    30.4892499558   114.6484754650      9.730 
451474.000    30.4891794903   114.6485112070      9.658 
451475.000    30.4891111568   114.6485458471      9.608 
451476.000    30.4890425483   114.6485798703      9.559 
451477.000    30.4889729148   114.6486135119      9.514 
451478.000    30.4889028719   114.6486481010      9.469 
451479.000    30.4888314113   114.6486835751      9.442 
451480.000    30.4887575905   114.6487203445      9.437 
451481.000    30.4886811233   114.6487584940      9.424 
451482.000    30.4886027927   114.6487972484      9.417 
451483.000    30.4885232237   114.6488359016      9.425 
451484.000    30.4884421655   114.6488757430      9.452 
451485.000    30.4883591328   114.6489160541      9.481 
451486.000    30.4882748613   114.6489586892      9.509 
451487.000    30.4881893455   114.6490036101      9.557 
451488.000    30.4881019652   114.6490494781      9.618 
451489.000    30.4880133280   114.6490953924      9.710 
451490.000    30.4879251442   114.6491422069      9.782 
451491.000    30.4878378096   114.6491917345      9.860 
451492.000    30.4877532040   114.6492423924      9.977 
451493.000    30.4876726381   114.6492914912     10.080 
451494.000    30.4875956638   114.6493374394     10.174 
451495.000    30.4875225897   114.6493803477     10.263 
451496.000    30.4874517229   114.6494220985     10.354 
451497.000    30.4873809040   114.6494636340     10.421 
451498.000    30.4873090927   114.6495054220     10.513 
451499.000    30.4872354334   114.6495460115     10.638 
451500.000    30.4871608346   114.6495864867     10.666 
451501.000    30.4870856568   114.6496279258     10.806 
451502.000    30.4870078053   114.6496721837     10.909 
451503.000    30.4869264823   114.6497205303     11.011 
451504.000    30.4868417190   114.6497729961     11.116 
451505.000    30.4867533767   114.6498293372     11.231 
451506.000    30.4866619002   114.6498899861     11.332 
451507.000    30.4865676636   114.6499533248     11.468 
451508.000    30.4864706818   114.6500185875     11.606 
451509.000    30.4863734079   114.6500835896     11.712 
451510.000    30.4862780935   114.6501459578     11.818 
451511.000    30.4861850508   114.6502063322     11.898 
451512.000    30.4860945030   114.6502660186     11.946 
451513.000    30.4860052807   114.6503254306     12.004 
451514.000    30.4859153981   114.6503860774     12.049 
451515.000    30.4858251143   114.6504475758     12.085 
451516.000    30.4857341700   114.6505110981     12.109 
451517.000    30.4856420215   114.6505789330     12.119 
451518.000    30.4855479937   114.6506507762     12.137 
451519.000    30.4854515848   114.6507255730     12.145 
451520.000    30.4853534104   114.6508022256     12.116 
451521.000    30.4852538318   114.6508803280     12.106 
451522.000    30.4851519321   114.6509601573     12.030 
451523.000    30.4850480200   114.6510419077     11.959 
451524.000    30.4849426265   114.6511253490     11.911 
451525.000    30.4848379132   114.6512095732     11.848 
451526.000    30.4847320336   114.6512950310     11.717 
451527.000    30.4846242713   114.6513824948     11.630 
451528.000    30.4845151542   114.6514726414     11.505 
451529.000    30.4844053875   114.6515664975     11.399 
451530.000    30.4842950800   114.6516640787     11.285 
451531.000    30.4841843432   114.6517654209     11.190 
451532.000    30.4840736446   114.6518704837     11.083 
451533.000    30.4839621533   114.6519778210     10.965 
451534.000    30.4838504562   114.6520859220     10.870 
451535.000    30.4837398452   114.6521936326     10.774 
451536.000    30.4836301999   114.6523006457     10.675 
451537.000    30.4835217829   114.6524069764     10.563 
451538.000    30.4834139387   114.6525124954     10.467 
451539.000    30.4833077710   114.6526186791     10.359 
451540.000    30.4832033404   114.6527251689     10.260 
451541.000    30.4831005346   114.6528318369     10.150 
451542.000    30.4829980067   114.6529395963     10.049 
451543.000    30.4828953329   114.6530480570      9.931 
451544.000    30.4827928604   114.6531573492      9.824 
451545.000    30.4826924430   114.6532656547      9.711 
451546.000    30.4825944719   114.6533721570      9.580 
451547.000    30.4824980100   114.6534776909      9.510 
451548.000    30.4824007304   114.6535843966      9.373 
451549.000    30.4823029021   114.6536923407      9.291 
451550.000    30.4822052851   114.6538013841      9.191 
451551.000    30.4821083610   114.6539108903      9.142 
451552.000    30.4820125223   114.6540213000      9.106 
451553.000    30.4819179702   114.6541328875      9.099 
451554.000    30.4818241603   114.6542454160      9.119 
451555.000    30.4817307133   114.6543587469      9.123 
451556.000    30.4816368992   114.6544720686      9.170 
451557.000    30.4815424199   114.6545857856      9.200 
451558.000    30.4814464845   114.6546993873      9.267 
451559.000    30.4813497883   114.6548133493      9.311 
451560.000    30.4812528037   114.6549282669      9.371 
451561.000    30.4811551332   114.6550441668      9.440 
451562.000    30.4810564831   114.6551615065      9.493 
451563.000    30.4809570793   114.6552803338      9.539 
451564.000    30.4808578681   114.6554015137      9.594 
451565.000    30.4807606548   114.6555269355      9.635 
451566.000    30.4806649944   114.6556556982      9.651 
451567.000    30.4805694420   114.6557862279      9.694 
451568.000    30.4804735291   114.6559181354      9.764 
451569.000    30.4803782677   114.6560517618      9.812 
451570.000    30.4802854167   114.6561848216      9.860 
451571.000    30.4801954485   114.6563170477      9.861 
