+ (1)  软件版本信息
-      软件版本 = " version:2.3.0725 "
-      版权声明 = " 武汉迈普时空导航科技有限公司@CopyRight 2011-2018 "

+ (2)  数据路径
-      工程路径 = " E:/NavData/IntegratedNavData/20200703wnlbs/4/4.ini "
-      数据(惯导) = " E:/NavData/IntegratedNavData/20200703wnlbs/Com18_0703135800highway_2.bin "
-      数据(流动) = " E:/NavData/IntegratedNavData/20200703wnlbs/4/GNSS/4.pos "
-      数据(结果) = " E:/NavData/IntegratedNavData/20200703wnlbs/4/Loose "

+ (3)  重要处理参数
-      处理模式 = " 松组合 "
-      惯导仪器型号 = "  "
-      杆臂安装信息 = " -0.700,-0.250,-0.700 "杆臂量取至L1相位中心
-      目标杆臂信息 = " -0.700,-0.250,-0.700 "
-      基准站的坐标 = "   30 29 17.598715, 114 33 26.740074, 72.2410(m),  0.0000(m),GSL1-2020_07_03 "

+ (4)  时间信息
-      时间(导出) = " 2020/07/13 14:49:46 "
-      时间(数据) = " 2020/07/03 05:58:21 ~ 2020/07/03 06:31:43 "
-      时间(处理) = " 2020/07/03 05:58:26 ~ 2020/07/03 06:30:12 "

+ (5)  结果描述
-      平面投影信息 = 3度带投影,带号38,中央经线114,投影类型:高斯投影

+ (6)  文本输出信息
-      GPSTime      = GPS周内秒                         
454504.000    30.4883789570   114.4657575797     30.830 
454505.000    30.4883915507   114.4658215231     30.799 
454506.000    30.4884037190   114.4658827962     30.768 
454507.000    30.4884170631   114.4659505869     30.723 
454508.000    30.4884310196   114.4660223155     30.659 
454509.000    30.4884441059   114.4660902254     30.607 
454510.000    30.4884548658   114.4661458941     30.560 
454511.000    30.4884634668   114.4661898986     30.537 
454512.000    30.4884699695   114.4662232348     30.525 
454513.000    30.4884753667   114.4662510049     30.515 
454514.000    30.4884810831   114.4662810524     30.500 
454515.000    30.4884880876   114.4663189475     30.472 
454516.000    30.4884957485   114.4663616795     30.436 
454517.000    30.4885024147   114.4663975268     30.406 
454518.000    30.4885077831   114.4664263815     30.384 
454519.000    30.4885122803   114.4664514684     30.365 
454520.000    30.4885156339   114.4664706583     30.348 
454521.000    30.4885177549   114.4664830827     30.335 
454522.000    30.4885187867   114.4664892885     30.331 
454523.000    30.4885189241   114.4664902195     30.330 
454524.000    30.4885189160   114.4664902037     30.330 
454525.000    30.4885189172   114.4664901952     30.329 
454526.000    30.4885189224   114.4664901828     30.327 
454527.000    30.4885189147   114.4664901891     30.327 
454528.000    30.4885189012   114.4664901887     30.329 
454529.000    30.4885188999   114.4664901940     30.330 
454530.000    30.4885189057   114.4664901828     30.329 
454531.000    30.4885189933   114.4664906766     30.329 
454532.000    30.4885201609   114.4664975181     30.325 
454533.000    30.4885240973   114.4665202821     30.307 
454534.000    30.4885315181   114.4665613948     30.275 
454535.000    30.4885422336   114.4666182381     30.238 
454536.000    30.4885552422   114.4666864337     30.191 
454537.000    30.4885693788   114.4667604573     30.136 
454538.000    30.4885830510   114.4668329918     30.075 
454539.000    30.4885962931   114.4669050924     30.013 
454540.000    30.4886102680   114.4669838567     29.939 
454541.000    30.4886251243   114.4670672743     29.840 
454542.000    30.4886407816   114.4671540298     29.746 
454543.000    30.4886574115   114.4672453542     29.638 
454544.000    30.4886739754   114.4673314604     29.522 
454545.000    30.4886869266   114.4673944157     29.447 
454546.000    30.4886966101   114.4674418423     29.387 
454547.000    30.4887048406   114.4674836857     29.343 
454548.000    30.4887135861   114.4675292373     29.295 
454549.000    30.4887240582   114.4675834616     29.233 
454550.000    30.4887340547   114.4676354710     29.166 
454551.000    30.4887420489   114.4676774684     29.102 
454552.000    30.4887472145   114.4677045904     29.059 
454553.000    30.4887504904   114.4677218649     29.031 
454554.000    30.4887514851   114.4677272290     29.025 
454555.000    30.4887514440   114.4677271050     29.025 
454556.000    30.4887514701   114.4677271563     29.026 
454557.000    30.4887515495   114.4677275626     29.025 
454558.000    30.4887516236   114.4677280338     29.024 
454559.000    30.4887517126   114.4677285255     29.021 
454560.000    30.4887518141   114.4677290703     29.018 
454561.000    30.4887519469   114.4677297426     29.014 
454562.000    30.4887520942   114.4677305491     29.011 
454563.000    30.4887521574   114.4677308660     29.012 
454564.000    30.4887521887   114.4677310042     29.013 
454565.000    30.4887522688   114.4677314117     29.014 
454566.000    30.4887523162   114.4677316609     29.013 
454567.000    30.4887523119   114.4677316623     29.013 
454568.000    30.4887523129   114.4677316638     29.013 
454569.000    30.4887523138   114.4677316624     29.014 
454570.000    30.4887523208   114.4677316575     29.013 
454571.000    30.4887523160   114.4677316572     29.011 
454572.000    30.4887523187   114.4677316607     29.010 
454573.000    30.4887523269   114.4677316592     29.010 
454574.000    30.4887523416   114.4677316596     29.011 
454575.000    30.4887523352   114.4677316624     29.012 
454576.000    30.4887523244   114.4677316705     29.010 
454577.000    30.4887523172   114.4677316681     29.011 
454578.000    30.4887523259   114.4677316716     29.009 
454579.000    30.4887523348   114.4677316676     29.008 
454580.000    30.4887523307   114.4677316656     29.010 
454581.000    30.4887523252   114.4677316707     29.011 
454582.000    30.4887523272   114.4677316734     29.012 
454583.000    30.4887523258   114.4677316758     29.011 
454584.000    30.4887523194   114.4677316793     29.011 
454585.000    30.4887523248   114.4677316802     29.010 
454586.000    30.4887523358   114.4677316849     29.008 
454587.000    30.4887523407   114.4677316857     29.007 
454588.000    30.4887523539   114.4677317402     29.005 
454589.000    30.4887524143   114.4677320715     29.004 
454590.000    30.4887524448   114.4677322221     29.004 
454591.000    30.4887525058   114.4677325719     29.005 
454592.000    30.4887538398   114.4677397386     28.999 
454593.000    30.4887586512   114.4677641953     28.965 
454594.000    30.4887672967   114.4678069481     28.906 
454595.000    30.4887798537   114.4678652456     28.819 
454596.000    30.4887950441   114.4679367583     28.733 
454597.000    30.4888127014   114.4680200118     28.631 
454598.000    30.4888319682   114.4681139624     28.501 
454599.000    30.4888516481   114.4682184324     28.319 
454600.000    30.4888724047   114.4683314122     28.109 
454601.000    30.4888939212   114.4684492120     27.910 
454602.000    30.4889163616   114.4685707805     27.696 
454603.000    30.4889396711   114.4686960723     27.473 
454604.000    30.4889634947   114.4688241332     27.240 
454605.000    30.4889873574   114.4689549290     27.045 
454606.000    30.4890120056   114.4690879569     26.818 
454607.000    30.4890380760   114.4692232327     26.581 
454608.000    30.4890644540   114.4693612599     26.399 
454609.000    30.4890909596   114.4695020350     26.129 
454610.000    30.4891174149   114.4696446305     25.877 
454611.000    30.4891440247   114.4697892886     25.608 
454612.000    30.4891705380   114.4699338783     25.327 
454613.000    30.4891966451   114.4700780304     25.065 
454614.000    30.4892226118   114.4702235872     24.789 
454615.000    30.4892486541   114.4703715910     24.519 
454616.000    30.4892741929   114.4705192867     24.258 
454617.000    30.4892992369   114.4706656554     23.985 
454618.000    30.4893236026   114.4708126007     23.746 
454619.000    30.4893478567   114.4709602341     23.505 
454620.000    30.4893717041   114.4711082539     23.264 
454621.000    30.4893946844   114.4712563824     23.065 
454622.000    30.4894168509   114.4714042136     22.863 
454623.000    30.4894380077   114.4715515849     22.692 
454624.000    30.4894584220   114.4716981941     22.525 
454625.000    30.4894783297   114.4718426069     22.365 
454626.000    30.4894982261   114.4719859895     22.220 
454627.000    30.4895179956   114.4721283702     22.079 
454628.000    30.4895368318   114.4722686184     21.950 
454629.000    30.4895551528   114.4724074187     21.859 
454630.000    30.4895725904   114.4725452061     21.733 
454631.000    30.4895895649   114.4726843516     21.630 
454632.000    30.4896066596   114.4728258927     21.572 
454633.000    30.4896245655   114.4729678036     21.460 
454634.000    30.4896414363   114.4731069425     21.410 
454635.000    30.4896568757   114.4732429812     21.367 
454636.000    30.4896711031   114.4733757455     21.377 
454637.000    30.4896850379   114.4735046622     21.426 
454638.000    30.4896986744   114.4736290572     21.476 
454639.000    30.4897114718   114.4737452751     21.605 
454640.000    30.4897232216   114.4738512624     21.692 
454641.000    30.4897341402   114.4739475166     21.724 
454642.000    30.4897449002   114.4740349139     21.726 
454643.000    30.4897547558   114.4741151198     21.736 
454644.000    30.4897627360   114.4741879510     21.747 
454645.000    30.4897690475   114.4742529529     21.738 
454646.000    30.4897739599   114.4743084633     21.741 
454647.000    30.4897777732   114.4743534885     21.752 
454648.000    30.4897807374   114.4743887146     21.764 
454649.000    30.4897830792   114.4744167414     21.781 
454650.000    30.4897850224   114.4744419125     21.802 
454651.000    30.4897866004   114.4744627504     21.816 
454652.000    30.4897878215   114.4744785771     21.824 
454653.000    30.4897886140   114.4744892394     21.826 
454654.000    30.4897890941   114.4744956424     21.826 
454655.000    30.4897894862   114.4745008361     21.826 
454656.000    30.4897898111   114.4745051937     21.831 
454657.000    30.4897900441   114.4745086861     21.835 
454658.000    30.4897902390   114.4745114060     21.838 
454659.000    30.4897905110   114.4745148537     21.839 
454660.000    30.4897909929   114.4745209564     21.841 
454661.000    30.4897913004   114.4745249416     21.842 
454662.000    30.4897914184   114.4745263533     21.846 
454663.000    30.4897914391   114.4745265102     21.849 
454664.000    30.4897914331   114.4745265240     21.851 
454665.000    30.4897914145   114.4745265281     21.851 
454666.000    30.4897914017   114.4745265450     21.851 
454667.000    30.4897914299   114.4745267336     21.850 
454668.000    30.4897916797   114.4745298325     21.851 
454669.000    30.4897927128   114.4745432214     21.855 
454670.000    30.4897945475   114.4745681982     21.862 
454671.000    30.4897969532   114.4746034830     21.874 
454672.000    30.4897998272   114.4746422222     21.889 
454673.000    30.4898033234   114.4746847660     21.903 
454674.000    30.4898079815   114.4747370718     21.933 
454675.000    30.4898133339   114.4747987968     21.986 
454676.000    30.4898187643   114.4748658955     22.080 
454677.000    30.4898242321   114.4749363317     22.186 
454678.000    30.4898304531   114.4750095351     22.276 
454679.000    30.4898385878   114.4750847395     22.402 
454680.000    30.4898490963   114.4751629688     22.503 
454681.000    30.4898615101   114.4752419423     22.627 
454682.000    30.4898742785   114.4753195452     22.699 
454683.000    30.4898867618   114.4753997749     22.753 
454684.000    30.4898984280   114.4754861426     22.788 
454685.000    30.4899084390   114.4755797402     22.903 
454686.000    30.4899166732   114.4756803661     23.012 
454687.000    30.4899230510   114.4757866164     23.132 
454688.000    30.4899282413   114.4758915192     23.262 
454689.000    30.4899334912   114.4759934691     23.379 
454690.000    30.4899399882   114.4760977386     23.509 
454691.000    30.4899467271   114.4762051893     23.624 
454692.000    30.4899534814   114.4763160776     23.709 
454693.000    30.4899604623   114.4764281732     23.872 
454694.000    30.4899680665   114.4765423129     24.217 
454695.000    30.4899752306   114.4766570405     24.411 
454696.000    30.4899831318   114.4767729312     24.548 
454697.000    30.4899915835   114.4768909087     24.709 
454698.000    30.4900006492   114.4770094635     24.860 
454699.000    30.4900102368   114.4771303619     25.029 
454700.000    30.4900204913   114.4772534013     25.127 
454701.000    30.4900312332   114.4773782699     25.265 
454702.000    30.4900419143   114.4775041945     25.432 
454703.000    30.4900524403   114.4776328856     25.623 
454704.000    30.4900610807   114.4777656394     25.770 
454705.000    30.4900689263   114.4779029407     25.925 
454706.000    30.4900778133   114.4780451006     26.086 
454707.000    30.4900874122   114.4781916589     26.280 
454708.000    30.4900987267   114.4783416246     26.429 
454709.000    30.4901120284   114.4784895610     26.605 
454710.000    30.4901258992   114.4786335980     26.792 
454711.000    30.4901409030   114.4787758907     26.985 
454712.000    30.4901564052   114.4789189501     27.159 
454713.000    30.4901725238   114.4790616410     27.343 
454714.000    30.4901885290   114.4792017507     27.533 
454715.000    30.4902045614   114.4793426034     27.693 
454716.000    30.4902222302   114.4794852354     27.898 
454717.000    30.4902407076   114.4796292323     28.064 
454718.000    30.4902594563   114.4797712656     28.225 
454719.000    30.4902782585   114.4799095659     28.385 
454720.000    30.4902974254   114.4800471176     28.546 
454721.000    30.4903165727   114.4801873418     28.698 
454722.000    30.4903370233   114.4803310253     28.852 
454723.000    30.4903589177   114.4804784719     28.995 
454724.000    30.4903821984   114.4806297522     29.135 
454725.000    30.4904062638   114.4807849489     29.244 
454726.000    30.4904313519   114.4809417711     29.373 
454727.000    30.4904565166   114.4810976436     29.489 
454728.000    30.4904821459   114.4812548702     29.566 
454729.000    30.4905087780   114.4814154987     29.609 
454730.000    30.4905368045   114.4815800037     29.717 
454731.000    30.4905667142   114.4817482311     29.747 
454732.000    30.4905986112   114.4819206828     29.785 
454733.000    30.4906319655   114.4820967975     29.865 
454734.000    30.4906657167   114.4822714618     29.854 
454735.000    30.4906990817   114.4824422153     29.863 
454736.000    30.4907326404   114.4826092657     29.857 
454737.000    30.4907668966   114.4827750251     29.851 
454738.000    30.4908015750   114.4829412689     29.820 
454739.000    30.4908365016   114.4831090522     29.779 
454740.000    30.4908720111   114.4832784365     29.707 
454741.000    30.4909084690   114.4834504257     29.616 
454742.000    30.4909460917   114.4836249654     29.526 
454743.000    30.4909845552   114.4838023736     29.483 
454744.000    30.4910242012   114.4839803845     29.423 
454745.000    30.4910643545   114.4841551042     29.358 
454746.000    30.4911033836   114.4843293868     29.309 
454747.000    30.4911409551   114.4845024086     29.224 
454748.000    30.4911777974   114.4846719218     29.147 
454749.000    30.4912125352   114.4848372201     29.043 
454750.000    30.4912428771   114.4849988570     28.998 
454751.000    30.4912689553   114.4851527067     28.922 
454752.000    30.4912922356   114.4852949968     28.863 
454753.000    30.4913139338   114.4854247543     28.820 
454754.000    30.4913337130   114.4855416802     28.766 
454755.000    30.4913513431   114.4856461201     28.705 
454756.000    30.4913674855   114.4857422024     28.687 
454757.000    30.4913822494   114.4858303494     28.622 
454758.000    30.4913953388   114.4859089085     28.632 
454759.000    30.4914061632   114.4859752795     28.624 
454760.000    30.4914145843   114.4860285391     28.605 
454761.000    30.4914210724   114.4860691983     28.590 
454762.000    30.4914259771   114.4860997976     28.576 
454763.000    30.4914300750   114.4861253267     28.568 
454764.000    30.4914335164   114.4861476028     28.562 
454765.000    30.4914361665   114.4861655300     28.549 
454766.000    30.4914380822   114.4861784803     28.547 
454767.000    30.4914390753   114.4861852695     28.546 
454768.000    30.4914392414   114.4861864410     28.545 
454769.000    30.4914392445   114.4861864348     28.545 
454770.000    30.4914394444   114.4861877273     28.545 
454771.000    30.4914404038   114.4861940384     28.545 
454772.000    30.4914428449   114.4862102791     28.545 
454773.000    30.4914465950   114.4862347115     28.548 
454774.000    30.4914510396   114.4862635752     28.541 
454775.000    30.4914571392   114.4863000403     28.541 
454776.000    30.4914651298   114.4863454383     28.551 
454777.000    30.4914737251   114.4863948894     28.567 
454778.000    30.4914815098   114.4864438655     28.561 
454779.000    30.4914896305   114.4864957955     28.566 
454780.000    30.4914982376   114.4865515985     28.566 
454781.000    30.4915075561   114.4866132278     28.571 
454782.000    30.4915170931   114.4866785979     28.589 
454783.000    30.4915268334   114.4867464905     28.603 
454784.000    30.4915363567   114.4868141032     28.576 
454785.000    30.4915466199   114.4868806198     28.516 
454786.000    30.4915560150   114.4869447736     28.546 
454787.000    30.4915654471   114.4870049864     28.595 
454788.000    30.4915750131   114.4870672876     28.601 
454789.000    30.4915851871   114.4871329832     28.629 
454790.000    30.4915955297   114.4872002581     28.655 
454791.000    30.4916059465   114.4872720618     28.749 
454792.000    30.4916173736   114.4873507854     28.850 
454793.000    30.4916282676   114.4874309991     28.935 
454794.000    30.4916384310   114.4875104752     29.036 
454795.000    30.4916487713   114.4875915107     29.108 
454796.000    30.4916590192   114.4876700985     29.275 
454797.000    30.4916709599   114.4877504718     29.465 
454798.000    30.4916839714   114.4878298892     29.535 
454799.000    30.4916972259   114.4879121715     29.677 
454800.000    30.4917103451   114.4880005137     29.791 
454801.000    30.4917230795   114.4880955718     29.934 
454802.000    30.4917348041   114.4881965631     30.108 
454803.000    30.4917456312   114.4883029314     30.297 
454804.000    30.4917563404   114.4884142237     30.471 
454805.000    30.4917663793   114.4885295400     30.664 
454806.000    30.4917752610   114.4886452359     30.864 
454807.000    30.4917836724   114.4887632609     31.034 
454808.000    30.4917924587   114.4888856018     31.223 
454809.000    30.4918019152   114.4890114405     31.439 
454810.000    30.4918117283   114.4891400794     31.641 
454811.000    30.4918204715   114.4892676911     31.879 
454812.000    30.4918274024   114.4893953381     32.088 
454813.000    30.4918318511   114.4895262611     32.268 
454814.000    30.4918340109   114.4896603532     32.500 
454815.000    30.4918330122   114.4897918718     32.683 
454816.000    30.4918312132   114.4899177215     32.877 
454817.000    30.4918308523   114.4900347997     33.065 
454818.000    30.4918323875   114.4901425705     33.246 
454819.000    30.4918355781   114.4902440889     33.419 
454820.000    30.4918392500   114.4903424320     33.579 
454821.000    30.4918428037   114.4904410062     33.742 
454822.000    30.4918459133   114.4905356144     33.897 
454823.000    30.4918490910   114.4906289538     34.052 
454824.000    30.4918525397   114.4907266530     34.213 
454825.000    30.4918558197   114.4908302221     34.376 
454826.000    30.4918580240   114.4909393782     34.560 
454827.000    30.4918577018   114.4910539853     34.746 
454828.000    30.4918569395   114.4911739712     34.935 
454829.000    30.4918562287   114.4912988686     35.138 
454830.000    30.4918553551   114.4914284052     35.338 
454831.000    30.4918548263   114.4915615464     35.565 
454832.000    30.4918550162   114.4916919730     35.790 
454833.000    30.4918552278   114.4918167870     35.980 
454834.000    30.4918544152   114.4919352210     36.202 
454835.000    30.4918529840   114.4920465936     36.387 
454836.000    30.4918509862   114.4921485737     36.577 
454837.000    30.4918489491   114.4922372973     36.758 
454838.000    30.4918471714   114.4923120930     36.887 
454839.000    30.4918458661   114.4923726105     36.963 
454840.000    30.4918446201   114.4924194546     37.014 
454841.000    30.4918437392   114.4924518592     37.055 
454842.000    30.4918430778   114.4924748923     37.085 
454843.000    30.4918424889   114.4924929187     37.106 
454844.000    30.4918419825   114.4925090908     37.126 
454845.000    30.4918414746   114.4925253047     37.143 
454846.000    30.4918410467   114.4925403089     37.162 
454847.000    30.4918408135   114.4925499594     37.177 
454848.000    30.4918406337   114.4925576758     37.186 
454849.000    30.4918404114   114.4925678518     37.196 
454850.000    30.4918402414   114.4925750939     37.204 
454851.000    30.4918402239   114.4925776943     37.209 
454852.000    30.4918401550   114.4925821324     37.214 
454853.000    30.4918399879   114.4925906169     37.225 
454854.000    30.4918396427   114.4926058428     37.244 
454855.000    30.4918391869   114.4926295387     37.279 
454856.000    30.4918385799   114.4926590703     37.317 
454857.000    30.4918380361   114.4926891719     37.359 
454858.000    30.4918373282   114.4927273493     37.412 
454859.000    30.4918365773   114.4927760732     37.469 
454860.000    30.4918351808   114.4928337030     37.550 
454861.000    30.4918336009   114.4929000899     37.629 
454862.000    30.4918321658   114.4929719961     37.706 
454863.000    30.4918305615   114.4930491608     37.777 
454864.000    30.4918288489   114.4931340523     37.864 
454865.000    30.4918267847   114.4932267769     37.941 
454866.000    30.4918239691   114.4933234446     38.010 
454867.000    30.4918203543   114.4934214832     38.070 
454868.000    30.4918167717   114.4935165659     38.131 
454869.000    30.4918138163   114.4936083665     38.174 
454870.000    30.4918113678   114.4936984908     38.211 
454871.000    30.4918094920   114.4937894428     38.262 
454872.000    30.4918074647   114.4938781821     38.281 
454873.000    30.4918048677   114.4939670739     38.300 
454874.000    30.4918019147   114.4940599880     38.290 
454875.000    30.4917989488   114.4941563229     38.270 
454876.000    30.4917959703   114.4942523834     38.232 
454877.000    30.4917931773   114.4943459119     38.240 
454878.000    30.4917905322   114.4944387249     38.226 
454879.000    30.4917879064   114.4945319476     38.208 
454880.000    30.4917853377   114.4946261347     38.179 
454881.000    30.4917835196   114.4947220072     38.137 
454882.000    30.4917814650   114.4948228750     38.081 
454883.000    30.4917791885   114.4949275713     37.999 
454884.000    30.4917769289   114.4950354915     37.909 
454885.000    30.4917749626   114.4951418081     37.813 
454886.000    30.4917731639   114.4952479833     37.725 
454887.000    30.4917707776   114.4953530250     37.607 
454888.000    30.4917678647   114.4954589395     37.492 
454889.000    30.4917653627   114.4955679079     37.353 
454890.000    30.4917632711   114.4956755341     37.209 
454891.000    30.4917606975   114.4957855234     37.055 
454892.000    30.4917575842   114.4959018931     36.878 
454893.000    30.4917549608   114.4960237724     36.697 
454894.000    30.4917527606   114.4961449286     36.519 
454895.000    30.4917503245   114.4962609473     36.342 
454896.000    30.4917476647   114.4963700050     36.169 
454897.000    30.4917446309   114.4964756409     36.012 
454898.000    30.4917415733   114.4965745206     35.851 
454899.000    30.4917390326   114.4966670703     35.709 
454900.000    30.4917369579   114.4967553992     35.572 
454901.000    30.4917348931   114.4968410700     35.443 
454902.000    30.4917324881   114.4969298082     35.287 
454903.000    30.4917296767   114.4970216961     35.161 
454904.000    30.4917269484   114.4971121982     35.035 
454905.000    30.4917243988   114.4972060082     34.893 
454906.000    30.4917219267   114.4972993790     34.753 
454907.000    30.4917202636   114.4973932216     34.587 
454908.000    30.4917194611   114.4974888467     34.468 
454909.000    30.4917173133   114.4975905907     34.303 
454910.000    30.4917140151   114.4976991444     34.142 
454911.000    30.4917119907   114.4978085666     33.969 
454912.000    30.4917112097   114.4979175665     33.813 
454913.000    30.4917112185   114.4980273213     33.647 
454914.000    30.4917135745   114.4981378034     33.492 
454915.000    30.4917171236   114.4982500226     33.341 
454916.000    30.4917203058   114.4983641846     33.186 
454917.000    30.4917218824   114.4984764396     33.016 
454918.000    30.4917211914   114.4985887350     32.839 
454919.000    30.4917179347   114.4987067924     32.677 
454920.000    30.4917140783   114.4988319494     32.496 
454921.000    30.4917103705   114.4989639735     32.294 
454922.000    30.4917064502   114.4991025973     32.070 
454923.000    30.4917012023   114.4992485814     31.844 
454924.000    30.4916965102   114.4994024137     31.613 
454925.000    30.4916931695   114.4995638339     31.337 
454926.000    30.4916896830   114.4997324692     31.091 
454927.000    30.4916859782   114.4999079669     30.831 
454928.000    30.4916818124   114.5000870475     30.574 
454929.000    30.4916770803   114.5002644879     30.297 
454930.000    30.4916737638   114.5004396177     30.039 
454931.000    30.4916697437   114.5006123191     29.770 
454932.000    30.4916641862   114.5007825940     29.501 
454933.000    30.4916560893   114.5009505316     29.228 
454934.000    30.4916447741   114.5011184670     28.960 
454935.000    30.4916331245   114.5012862753     28.673 
454936.000    30.4916234594   114.5014521169     28.388 
454937.000    30.4916162049   114.5016158714     28.174 
454938.000    30.4916112297   114.5017774752     27.923 
454939.000    30.4916073771   114.5019369019     27.684 
454940.000    30.4916042166   114.5020941656     27.440 
454941.000    30.4916007289   114.5022493989     27.187 
454942.000    30.4915966002   114.5024025608     26.967 
454943.000    30.4915929090   114.5025536936     26.721 
454944.000    30.4915895445   114.5027025371     26.499 
454945.000    30.4915861486   114.5028495590     26.263 
454946.000    30.4915823234   114.5029980532     26.035 
454947.000    30.4915780314   114.5031509795     25.805 
454948.000    30.4915731744   114.5033081650     25.559 
454949.000    30.4915683378   114.5034687205     25.311 
454950.000    30.4915641878   114.5036308937     25.070 
454951.000    30.4915610880   114.5037923505     24.845 
454952.000    30.4915586694   114.5039540316     24.596 
454953.000    30.4915551999   114.5041186300     24.419 
454954.000    30.4915506555   114.5042861594     24.241 
454955.000    30.4915460556   114.5044539275     24.089 
454956.000    30.4915416005   114.5046210765     23.935 
454957.000    30.4915379377   114.5047860979     23.812 
454958.000    30.4915345570   114.5049480425     23.721 
454959.000    30.4915305763   114.5051068286     23.603 
454960.000    30.4915260399   114.5052626159     23.530 
454961.000    30.4915221245   114.5054151786     23.493 
454962.000    30.4915179688   114.5055659071     23.477 
454963.000    30.4915135668   114.5057156097     23.470 
454964.000    30.4915097491   114.5058645533     23.476 
454965.000    30.4915056105   114.5060131320     23.503 
454966.000    30.4915017706   114.5061613317     23.551 
454967.000    30.4914985859   114.5063089958     23.614 
454968.000    30.4914959417   114.5064560220     23.673 
454969.000    30.4914969588   114.5066012741     23.747 
454970.000    30.4914994646   114.5067475448     23.830 
454971.000    30.4915020916   114.5068933535     23.924 
454972.000    30.4915033339   114.5070299852     23.988 
454973.000    30.4915032543   114.5071538122     24.055 
454974.000    30.4915022372   114.5072632055     24.105 
454975.000    30.4915004096   114.5073571738     24.134 
454976.000    30.4914985102   114.5074341677     24.192 
454977.000    30.4914970794   114.5074916812     24.228 
454978.000    30.4914962205   114.5075266900     24.241 
454979.000    30.4914957517   114.5075472348     24.251 
454980.000    30.4914954487   114.5075606630     24.260 
454981.000    30.4914953138   114.5075655512     24.263 
454982.000    30.4914953050   114.5075654578     24.264 
454983.000    30.4914952965   114.5075654612     24.266 
454984.000    30.4914952911   114.5075654175     24.267 
454985.000    30.4914953124   114.5075653693     24.267 
454986.000    30.4914953242   114.5075653646     24.265 
454987.000    30.4914953181   114.5075653688     24.263 
454988.000    30.4914953322   114.5075653699     24.262 
454989.000    30.4914953377   114.5075653752     24.262 
454990.000    30.4914953344   114.5075653664     24.262 
454991.000    30.4914953345   114.5075653543     24.260 
454992.000    30.4914953409   114.5075653635     24.259 
454993.000    30.4914953431   114.5075653616     24.258 
454994.000    30.4914953427   114.5075653568     24.261 
454995.000    30.4914953358   114.5075653535     24.261 
454996.000    30.4914953341   114.5075653496     24.262 
454997.000    30.4914953267   114.5075653376     24.262 
454998.000    30.4914953296   114.5075653375     24.262 
454999.000    30.4914953391   114.5075653430     24.261 
455000.000    30.4914953361   114.5075653388     24.260 
455001.000    30.4914953286   114.5075653374     24.262 
455002.000    30.4914953230   114.5075653446     24.263 
455003.000    30.4914953183   114.5075653517     24.263 
455004.000    30.4914953153   114.5075653471     24.265 
455005.000    30.4914953141   114.5075653478     24.265 
455006.000    30.4914953288   114.5075653497     24.264 
455007.000    30.4914953264   114.5075653479     24.264 
455008.000    30.4914953194   114.5075653458     24.264 
455009.000    30.4914953137   114.5075653465     24.266 
455010.000    30.4914953102   114.5075653525     24.267 
455011.000    30.4914953097   114.5075653512     24.266 
455012.000    30.4914953052   114.5075653489     24.266 
455013.000    30.4914953040   114.5075653424     24.265 
455014.000    30.4914952952   114.5075653416     24.265 
455015.000    30.4914952967   114.5075653506     24.269 
455016.000    30.4914953017   114.5075653465     24.270 
455017.000    30.4914953018   114.5075653430     24.267 
455018.000    30.4914953024   114.5075653376     24.267 
455019.000    30.4914953009   114.5075653360     24.267 
455020.000    30.4914952916   114.5075653257     24.265 
455021.000    30.4914952918   114.5075653285     24.263 
455022.000    30.4914953019   114.5075653192     24.264 
455023.000    30.4914953013   114.5075653237     24.266 
455024.000    30.4914952796   114.5075659829     24.263 
455025.000    30.4914951143   114.5075756061     24.267 
455026.000    30.4914945847   114.5075998309     24.282 
455027.000    30.4914934426   114.5076399008     24.298 
455028.000    30.4914917498   114.5076934248     24.335 
455029.000    30.4914897224   114.5077589114     24.372 
455030.000    30.4914873944   114.5078357484     24.391 
455031.000    30.4914847282   114.5079232266     24.448 
455032.000    30.4914817098   114.5080203976     24.495 
455033.000    30.4914791628   114.5081267959     24.568 
455034.000    30.4914761736   114.5082421991     24.612 
455035.000    30.4914727181   114.5083661102     24.674 
455036.000    30.4914690749   114.5084980398     24.744 
455037.000    30.4914649651   114.5086372735     24.788 
455038.000    30.4914593410   114.5087838675     24.855 
455039.000    30.4914523418   114.5089372848     24.929 
455040.000    30.4914443184   114.5090969938     24.979 
455041.000    30.4914357974   114.5092605167     25.036 
455042.000    30.4914270361   114.5094265983     25.096 
455043.000    30.4914188180   114.5095954690     25.194 
455044.000    30.4914113047   114.5097682429     25.277 
455045.000    30.4914043876   114.5099452557     25.363 
455046.000    30.4913979535   114.5101264027     25.460 
455047.000    30.4913919358   114.5103116932     25.512 
455048.000    30.4913866793   114.5104992671     25.584 
455049.000    30.4913823941   114.5106885962     25.709 
455050.000    30.4913782793   114.5108777842     25.784 
455051.000    30.4913748257   114.5110663250     25.874 
455052.000    30.4913717300   114.5112560252     25.967 
455053.000    30.4913680239   114.5114477867     26.068 
455054.000    30.4913628141   114.5116418119     26.168 
455055.000    30.4913566379   114.5118368630     26.256 
455056.000    30.4913506840   114.5120319945     26.341 
455057.000    30.4913450194   114.5122274189     26.442 
455058.000    30.4913396082   114.5124225897     26.513 
455059.000    30.4913354154   114.5126157518     26.590 
