   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U   
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)  
 484540.00    30.4866204655   114.5860503360     25.298    -20.886      0.551   -0.173 
 484541.00    30.4866261651   114.5858336101     25.148    -20.764      0.719   -0.136 
 484542.00    30.4866340346   114.5856172185     25.014    -20.814      1.002   -0.167 
 484543.00    30.4866436538   114.5854010727     24.863    -20.622      1.085   -0.145 
 484544.00    30.4866538892   114.5851883434     24.718    -20.263      1.178   -0.131 
 484545.00    30.4866652608   114.5849781973     24.575    -20.056      1.336   -0.154 
 484546.00    30.4866779834   114.5847699011     24.448    -19.955      1.489   -0.167 
 484547.00    30.4866922128   114.5845629796     24.293    -19.775      1.688   -0.116 
 484548.00    30.4867083637   114.5843581562     24.156    -19.479      1.807   -0.116 
 484549.00    30.4867244772   114.5841566765     24.009    -19.242      1.812   -0.143 
 484550.00    30.4867411800   114.5839573610     23.875    -18.979      1.880   -0.142 
 484551.00    30.4867583056   114.5837616798     23.756    -18.600      1.883   -0.113 
 484552.00    30.4867758851   114.5835696391     23.546    -18.230      1.948   -0.059 
 484553.00    30.4867941582   114.5833813143     23.431    -17.875      2.067   -0.173 
 484554.00    30.4868133888   114.5831966460     23.256    -17.558      2.177   -0.281 
 484555.00    30.4868330264   114.5830156768     23.151    -17.204      2.232   -0.142 
 484556.00    30.4868538965   114.5828367929     23.105    -17.125      2.388   -0.073 
 484557.00    30.4868757553   114.5826591884     22.922    -16.921      2.388    0.002 
 484558.00    30.4868974296   114.5824845707     22.837    -16.596      2.380   -0.130 
 484559.00    30.4869187798   114.5823127445     22.709    -16.406      2.337   -0.098 
 484560.00    30.4869403839   114.5821428632     22.607    -16.199      2.486   -0.106 
 484561.00    30.4869630508   114.5819749544     22.484    -16.030      2.537   -0.126 
 484562.00    30.4869862605   114.5818086685     22.375    -15.892      2.674   -0.312 
 484563.00    30.4870101907   114.5816444700     22.272    -15.664      2.666   -0.101 
 484564.00    30.4870343505   114.5814805070     22.186    -15.848      2.603   -0.082 
 484565.00    30.4870570015   114.5813154927     22.117    -15.881      2.490   -0.099 
 484566.00    30.4870794384   114.5811500891     22.098    -15.899      2.482   -0.011 
 484567.00    30.4871020580   114.5809848465     22.109    -15.749      2.489    0.033 
 484568.00    30.4871248521   114.5808221247     22.133    -15.506      2.586    0.046 
 484569.00    30.4871487058   114.5806617632     22.171    -15.299      2.665   -0.039 
 484570.00    30.4871724997   114.5805026673     22.194    -15.273      2.646    0.393 
 484571.00    30.4871958880   114.5803436938     22.290    -15.194      2.554    0.089 
 484572.00    30.4872188414   114.5801859987     22.381    -15.070      2.489    0.257 
 484573.00    30.4872413732   114.5800290054     22.477    -15.079      2.474    0.049 
 484574.00    30.4872638704   114.5798716060     22.618    -15.152      2.503    0.034 
 484575.00    30.4872857777   114.5797138950     22.784    -15.190      2.337    0.132 
 484576.00    30.4873066785   114.5795558126     22.951    -15.183      2.270    0.282 
 484577.00    30.4873270125   114.5793981173     23.093    -15.134      2.213    0.155 
 484578.00    30.4873477124   114.5792404914     23.365    -15.163      2.342    0.241 
 484579.00    30.4873701272   114.5790826159     23.608    -15.176      2.576    0.233 
 484580.00    30.4873935834   114.5789241776     23.867    -15.266      2.585    0.259 
 484581.00    30.4874168336   114.5787645068     24.137    -15.429      2.523    0.293 
 484582.00    30.4874396849   114.5786032833     24.430    -15.556      2.522    0.275 
 484583.00    30.4874623426   114.5784409515     24.730    -15.611      2.518    0.275 
 484584.00    30.4874850350   114.5782780755     25.030    -15.700      2.495    0.367 
 484585.00    30.4875079266   114.5781135160     25.348    -15.917      2.566    0.322 
 484586.00    30.4875313777   114.5779466954     25.652    -16.137      2.644    0.285 
 484587.00    30.4875553372   114.5777775742     25.970    -16.324      2.652    0.341 
 484588.00    30.4875795857   114.5776073707     26.278    -16.386      2.730    0.262 
 484589.00    30.4876044828   114.5774361848     26.582    -16.512      2.786    0.272 
 484590.00    30.4876295998   114.5772645319     26.904    -16.376      2.793    0.309 
 484591.00    30.4876545793   114.5770954905     27.199    -16.031      2.757    0.310 
 484592.00    30.4876793561   114.5769303473     27.502    -15.662      2.653    0.269 
 484593.00    30.4877017915   114.5767698169     27.790    -15.186      2.369    0.318 
 484594.00    30.4877210741   114.5766140642     28.079    -14.867      1.933    0.272 
 484595.00    30.4877371095   114.5764590893     28.363    -14.921      1.731    0.300 
 484596.00    30.4877526178   114.5763031835     28.680    -14.969      1.797    0.289 
 484597.00    30.4877710053   114.5761469610     28.990    -15.010      2.222    0.281 
 484598.00    30.4877916305   114.5759902301     29.288    -15.120      2.250    0.301 
 484599.00    30.4878115323   114.5758322892     29.577    -15.246      2.179    0.277 
 484600.00    30.4878310469   114.5756731921     29.867    -15.305      2.162    0.291 
 484601.00    30.4878509849   114.5755129623     30.170    -15.383      2.346    0.268 
 484602.00    30.4878734544   114.5753519168     30.459    -15.493      2.596    0.304 
 484603.00    30.4878971912   114.5751898102     30.772    -15.634      2.595    0.304 
 484604.00    30.4879206022   114.5750261856     31.073    -15.764      2.624    0.274 
 484605.00    30.4879442322   114.5748612489     31.366    -15.880      2.641    0.293 
 484606.00    30.4879685468   114.5746953795     31.667    -15.934      2.719    0.326 
 484607.00    30.4879935413   114.5745285741     31.966    -16.088      2.768    0.303 
 484608.00    30.4880182729   114.5743606432     32.270    -16.132      2.674    0.166 
 484609.00    30.4880429659   114.5741919285     32.572    -16.197      2.745    0.313 
 484610.00    30.4880683631   114.5740257807     32.885    -15.631      2.826    0.342 
 484611.00    30.4880943245   114.5738665129     33.167    -14.888      2.905    0.296 
 484612.00    30.4881206443   114.5737161569     33.431    -13.910      2.853    0.259 
 484613.00    30.4881450335   114.5735776997     33.669    -12.650      2.569    0.236 
 484614.00    30.4881679463   114.5734519042     33.892    -11.661      2.511    0.248 
 484615.00    30.4881901392   114.5733332192     34.108    -11.155      2.359    0.166 
 484616.00    30.4882097176   114.5732194233     34.308    -10.890      1.999    0.205 
 484617.00    30.4882267066   114.5731050464     34.516    -11.146      1.891    0.181 
 484618.00    30.4882438226   114.5729868762     34.732    -11.523      1.951    0.181 
 484619.00    30.4882611523   114.5728645686     34.946    -11.991      1.933    0.168 
 484620.00    30.4882787798   114.5727381708     35.176    -12.332      1.984    0.252 
 484621.00    30.4882969536   114.5726082402     35.388    -12.465      2.004    0.234 
 484622.00    30.4883146598   114.5724798407     35.594    -12.205      1.890    0.218 
 484623.00    30.4883313808   114.5723525750     35.789    -12.347      1.823    0.215 
 484624.00    30.4883482810   114.5722222927     35.973    -12.600      1.939    0.182 
 484625.00    30.4883669521   114.5720907512     36.150    -12.677      2.174    0.246 
 484626.00    30.4883878333   114.5719571186     36.332    -12.998      2.424    0.158 
 484627.00    30.4884099745   114.5718196449     36.488    -13.426      2.468    0.099 
 484628.00    30.4884315602   114.5716779174     36.616    -13.827      2.301    0.032 
 484629.00    30.4884522901   114.5715324312     36.746    -14.107      2.337    0.111 
 484630.00    30.4884734842   114.5713836478     36.870    -14.436      2.375    0.138 
 484631.00    30.4884948059   114.5712316867     36.979    -14.749      2.441    0.021 
 484632.00    30.4885162258   114.5710770506     37.078    -14.969      2.356    0.142 
 484633.00    30.4885378508   114.5709196147     37.162    -15.273      2.394    0.088 
 484634.00    30.4885593425   114.5707604399     37.241    -15.264      2.380    0.121 
 484635.00    30.4885813538   114.5706002664     37.334    -15.478      2.542   -0.069 
 484636.00    30.4886041981   114.5704377731     37.378    -15.708      2.602    0.051 
 484637.00    30.4886280103   114.5702726652     37.429    -15.971      2.675   -0.008 
 484638.00    30.4886521781   114.5701047095     37.436    -16.231      2.682    0.025 
 484639.00    30.4886765168   114.5699347265     37.428    -16.401      2.711    0.009 
 484640.00    30.4887009270   114.5697628884     37.400    -16.591      2.707   -0.023 
 484641.00    30.4887258288   114.5695888722     37.367    -16.827      2.834   -0.061 
 484642.00    30.4887517154   114.5694127057     37.306    -16.909      2.913   -0.096 
 484643.00    30.4887774460   114.5692376612     37.213    -16.744      2.794   -0.059 
 484644.00    30.4888020595   114.5690631047     37.096    -16.806      2.673   -0.078 
 484645.00    30.4888260661   114.5688876574     36.987    -16.886      2.703   -0.183 
 484646.00    30.4888501743   114.5687114037     36.830    -16.868      2.669   -0.143 
 484647.00    30.4888736046   114.5685372510     36.690    -16.588      2.550   -0.206 
 484648.00    30.4888960994   114.5683659557     36.509    -16.317      2.490   -0.156 
 484649.00    30.4889200818   114.5681970307     36.336    -16.120      2.756   -0.200 
 484650.00    30.4889448207   114.5680285175     36.109    -16.272      2.713   -0.227 
 484651.00    30.4889688550   114.5678584828     35.913    -16.386      2.655   -0.237 
 484652.00    30.4889928774   114.5676871174     35.700    -16.483      2.682   -0.224 
 484653.00    30.4890172124   114.5675166814     35.469    -15.969      2.677   -0.252 
 484654.00    30.4890399623   114.5673606271     35.267    -13.845      2.350   -0.191 
 484655.00    30.4890590248   114.5672342627     35.097    -10.157      1.805   -0.138 
 484656.00    30.4890725155   114.5671471546     35.002     -7.492      1.346   -0.093 
 484657.00    30.4890844448   114.5670710485     34.910     -7.188      1.297   -0.093 
 484658.00    30.4890966012   114.5669936929     34.818     -7.648      1.361   -0.088 
 484659.00    30.4891087157   114.5669121145     34.718     -8.029      1.333   -0.079 
 484660.00    30.4891206414   114.5668259072     34.606     -8.554      1.338   -0.128 
 484661.00    30.4891330224   114.5667333463     34.492     -9.262      1.411   -0.091 
 484662.00    30.4891462455   114.5666325441     34.370    -10.103      1.513   -0.112 
 484663.00    30.4891607221   114.5665230287     34.233    -10.900      1.695   -0.130 
 484664.00    30.4891766821   114.5664052544     34.083    -11.688      1.856   -0.104 
 484665.00    30.4891938994   114.5662796087     33.925    -12.425      1.968   -0.142 
 484666.00    30.4892130007   114.5661467035     33.770    -13.089      2.251   -0.169 
 484667.00    30.4892339772   114.5660067471     33.609    -13.808      2.346   -0.121 
 484668.00    30.4892553715   114.5658594473     33.449    -14.465      2.404   -0.173 
 484669.00    30.4892770678   114.5657069188     33.317    -14.904      2.466   -0.182 
 484670.00    30.4892996480   114.5655484715     33.177    -15.528      2.536   -0.077 
 484671.00    30.4893231973   114.5653833978     33.091    -16.128      2.719   -0.127 
 484672.00    30.4893488346   114.5652130970     33.004    -16.622      2.900   -0.076 
 484673.00    30.4893751560   114.5650382030     32.945    -16.765      2.948   -0.109 
 484674.00    30.4894008447   114.5648690840     32.902    -15.527      2.761   -0.082 
 484675.00    30.4894245462   114.5647167571     32.898    -13.674      2.506   -0.008 
 484676.00    30.4894454081   114.5645842325     32.924    -11.743      2.124    0.021 
 484677.00    30.4894628569   114.5644720166     32.944     -9.929      1.778    0.001 
 484678.00    30.4894780948   114.5643749177     32.984     -8.928      1.631    0.062 
 484679.00    30.4894923901   114.5642845838     33.024     -8.432      1.548    0.010 
 484680.00    30.4895061121   114.5641996523     33.071     -7.875      1.510    0.031 
 484681.00    30.4895203191   114.5641194370     33.099     -7.590      1.618    0.003 
 484682.00    30.4895362053   114.5640403913     33.162     -7.557      1.840    0.058 
 484683.00    30.4895533489   114.5639625027     33.222     -7.421      1.920    0.040 
 484684.00    30.4895708137   114.5638845130     33.280     -7.630      1.968    0.066 
 484685.00    30.4895895486   114.5638034676     33.350     -7.875      2.211    0.042 
 484686.00    30.4896109911   114.5637212606     33.418     -7.779      2.500    0.059 
 484687.00    30.4896349109   114.5636402346     33.507     -7.830      2.711    0.099 
 484688.00    30.4896593438   114.5635568609     33.585     -8.229      2.685    0.088 
 484689.00    30.4896831009   114.5634690884     33.699     -8.666      2.595    0.134 
 484690.00    30.4897059323   114.5633765858     33.814     -9.133      2.478    0.101 
 484691.00    30.4897271688   114.5632787577     33.900     -9.696      2.279    0.112 
 484692.00    30.4897461994   114.5631749974     34.000    -10.267      2.022    0.117 
 484693.00    30.4897634690   114.5630653782     34.117    -10.775      1.919    0.152 
 484694.00    30.4897810568   114.5629504994     34.261    -11.286      1.928    0.152 
 484695.00    30.4897983760   114.5628305694     34.386    -11.723      1.942    0.146 
 484696.00    30.4898163753   114.5627066241     34.531    -12.027      2.038    0.123 
 484697.00    30.4898347714   114.5625794781     34.675    -12.416      2.024    0.203 
 484698.00    30.4898531092   114.5624482658     34.841    -12.792      2.039    0.152 
 484699.00    30.4898718638   114.5623129202     35.000    -13.192      2.120    0.138 
 484700.00    30.4898910230   114.5621733229     35.140    -13.618      2.120    0.207 
 484701.00    30.4899100596   114.5620296220     35.320    -13.977      2.138    0.172 
 484702.00    30.4899296044   114.5618822855     35.494    -14.317      2.231    0.157 
 484703.00    30.4899505446   114.5617315603     35.647    -14.629      2.426    0.108 
 484704.00    30.4899725362   114.5615772543     35.744    -14.990      2.485    0.105 
 484705.00    30.4899959139   114.5614195745     35.838    -15.181      2.668    0.026 
 484706.00    30.4900208696   114.5612614776     35.911    -15.257      2.823    0.077 
 484707.00    30.4900460385   114.5611006049     35.915    -15.652      2.733    0.014 
 484708.00    30.4900696481   114.5609355603     35.920    -16.043      2.586   -0.009 
 484709.00    30.4900927122   114.5607664298     35.885    -16.442      2.537   -0.083 
 484710.00    30.4901154394   114.5605931727     35.830    -16.816      2.513   -0.024 
 484711.00    30.4901385508   114.5604159877     35.763    -17.168      2.622   -0.125 
 484712.00    30.4901632146   114.5602351843     35.608    -17.542      2.808   -0.267 
 484713.00    30.4901883723   114.5600513021     35.407    -17.819      2.813   -0.235 
 484714.00    30.4902140399   114.5598653617     35.198    -17.791      2.932   -0.142 
 484715.00    30.4902405683   114.5596814380     34.901    -17.499      2.969   -0.269 
 484716.00    30.4902679285   114.5595005462     34.602    -17.229      3.035   -0.297 
 484717.00    30.4902943367   114.5593242212     34.269    -16.275      2.759   -0.318 
 484718.00    30.4903172995   114.5591657474     33.937    -14.098      2.322   -0.325 
 484719.00    30.4903361165   114.5590317917     33.639    -11.570      1.852   -0.285 
 484720.00    30.4903514464   114.5589209267     33.391     -9.848      1.570   -0.236 
 484721.00    30.4903645411   114.5588262068     33.169     -8.537      1.371   -0.179 
 484722.00    30.4903762561   114.5587436499     32.963     -7.280      1.207   -0.214 
 484723.00    30.4903863800   114.5586748580     32.780     -6.078      1.066   -0.180 
 484724.00    30.4903953158   114.5586191072     32.634     -4.449      0.860   -0.136 
 484725.00    30.4904021411   114.5585820568     32.543     -2.901      0.658   -0.071 
 484726.00    30.4904078462   114.5585538236     32.468     -2.619      0.613   -0.078 
 484727.00    30.4904134717   114.5585271065     32.396     -2.505      0.618   -0.047 
 484728.00    30.4904193564   114.5584986722     32.299     -2.870      0.703   -0.073 
 484729.00    30.4904251642   114.5584686729     32.237     -3.010      0.690   -0.048 
 484730.00    30.4904307615   114.5584372692     32.201     -2.916      0.591   -0.053 
 484731.00    30.4904360681   114.5584064132     32.090     -2.969      0.594   -0.218 
 484732.00    30.4904418535   114.5583734474     31.909     -3.453      0.731   -0.235 
 484733.00    30.4904491841   114.5583358927     31.779     -3.579      0.771   -0.056 
 484734.00    30.4904567608   114.5582959402     31.678     -4.272      0.877   -0.038 
 484735.00    30.4904650402   114.5582456814     31.562     -5.372      1.037   -0.169 
 484736.00    30.4904743264   114.5581846104     31.454     -6.295      1.044   -0.040 
 484737.00    30.4904846350   114.5581159219     31.278     -6.713      1.177   -0.123 
 484738.00    30.4904969786   114.5580444291     31.126     -7.041      1.413   -0.162 
 484739.00    30.4905101498   114.5579682765     30.919     -7.583      1.489   -0.296 
 484740.00    30.4905226321   114.5578885877     30.716     -7.882      1.303   -0.132 
 484741.00    30.4905350913   114.5578045371     30.515     -8.342      1.357   -0.117 
 484742.00    30.4905478558   114.5577155598     30.299     -8.750      1.411   -0.266 
 484743.00    30.4905608193   114.5576240001     30.090     -8.744      1.395   -0.215 
 484744.00    30.4905735109   114.5575340128     29.859     -8.537      1.385   -0.210 
 484745.00    30.4905865716   114.5574456755     29.603     -8.395      1.482   -0.225 
 484746.00    30.4905996980   114.5573591246     29.391     -8.186      1.428   -0.238 
 484747.00    30.4906125804   114.5572748752     29.167     -7.948      1.352   -0.150 
 484748.00    30.4906244663   114.5571933842     28.970     -7.702      1.265   -0.217 
 484749.00    30.4906348229   114.5571150043     28.796     -7.321      1.149   -0.208 
 484750.00    30.4906450629   114.5570402216     28.648     -7.024      1.113   -0.168 
 484751.00    30.4906548942   114.5569673794     28.456     -7.165      1.081   -0.149 
 484752.00    30.4906655725   114.5568880874     28.241     -8.086      1.297   -0.323 
 484753.00    30.4906778561   114.5568000200     28.026     -8.810      1.459   -0.338 
 484754.00    30.4906913461   114.5567061378     27.789     -9.242      1.527   -0.194 
 484755.00    30.4907061363   114.5566081102     27.554     -9.547      1.759   -0.302 
 484756.00    30.4907214990   114.5565069205     27.298     -9.855      1.660   -0.324 
 484757.00    30.4907366655   114.5564048530     27.081     -9.821      1.708   -0.268 
 484758.00    30.4907512714   114.5563011360     26.815    -10.104      1.623   -0.257 
 484759.00    30.4907654580   114.5561948305     26.553    -10.306      1.547   -0.210 
 484760.00    30.4907803021   114.5560857723     26.313    -10.616      1.711   -0.233 
 484761.00    30.4907961932   114.5559733681     26.043    -10.798      1.821   -0.178 
 484762.00    30.4908126258   114.5558605964     25.769    -10.841      1.859   -0.316 
 484763.00    30.4908294869   114.5557469259     25.455    -10.882      1.803   -0.262 
 484764.00    30.4908459147   114.5556333900     25.206    -10.961      1.832   -0.324 
 484765.00    30.4908618399   114.5555188752     24.958    -10.971      1.734   -0.123 
 484766.00    30.4908777889   114.5554052785     24.713    -10.821      1.755   -0.232 
 484767.00    30.4908934597   114.5552934916     24.484    -10.604      1.712   -0.184 
 484768.00    30.4909085926   114.5551835147     24.210    -10.446      1.609   -0.141 
 484769.00    30.4909238743   114.5550742796     23.973    -10.464      1.717   -0.164 
 484770.00    30.4909392275   114.5549650952     23.780    -10.418      1.730   -0.312 
 484771.00    30.4909539262   114.5548574971     23.540    -10.254      1.570   -0.171 
 484772.00    30.4909676268   114.5547516335     23.428    -10.115      1.448   -0.045 
 484773.00    30.4909806117   114.5546471808     23.279     -9.880      1.427   -0.113 
 484774.00    30.4909939195   114.5545455553     23.130     -9.572      1.586   -0.182 
 484775.00    30.4910080802   114.5544469417     23.011     -9.389      1.567   -0.169 
 484776.00    30.4910221835   114.5543490911     22.875     -9.379      1.569   -0.169 
 484777.00    30.4910362493   114.5542513310     22.732     -9.379      1.564   -0.140 
 484778.00    30.4910502906   114.5541554127     22.657     -9.089      1.570   -0.066 
 484779.00    30.4910647943   114.5540603839     22.594     -9.205      1.701   -0.195 
 484780.00    30.4910797844   114.5539634677     22.537     -9.390      1.731   -0.155 
 484781.00    30.4910949419   114.5538642117     22.447     -9.672      1.644   -0.076 
 484782.00    30.4911090252   114.5537620895     22.373     -9.922      1.522   -0.125 
 484783.00    30.4911202999   114.5536593001     22.303     -9.837      1.089   -0.146 
 484784.00    30.4911273127   114.5535592677     22.264     -9.436      0.550    0.046 
 484785.00    30.4911302553   114.5534614970     22.256     -9.410      0.200    0.021 
 484786.00    30.4911304375   114.5533639546     22.223     -9.285     -0.070   -0.000 
 484787.00    30.4911291079   114.5532695114     22.220     -8.898     -0.217    0.021 
 484788.00    30.4911270228   114.5531794634     22.250     -8.398     -0.226    0.074 
 484789.00    30.4911246954   114.5530947475     22.269     -7.855     -0.292    0.017 
 484790.00    30.4911220170   114.5530160754     22.301     -7.258     -0.317    0.099 
 484791.00    30.4911182003   114.5529429083     22.414     -7.051     -0.599    0.169 
 484792.00    30.4911126204   114.5528680768     22.467     -7.362     -0.649    0.078 
 484793.00    30.4911092898   114.5527889030     22.523     -7.719     -0.115    0.019 
 484794.00    30.4911117643   114.5527072534     22.563     -7.846      0.474    0.129 
 484795.00    30.4911194026   114.5526218206     22.625     -8.465      1.032    0.039 
 484796.00    30.4911305972   114.5525290550     22.671     -9.292      1.360   -0.002 
 484797.00    30.4911437307   114.5524280202     22.725    -10.075      1.541    0.054 
 484798.00    30.4911583699   114.5523190973     22.789    -10.803      1.708    0.066 
 484799.00    30.4911744807   114.5522032367     22.885    -11.419      1.892    0.072 
 484800.00    30.4911923296   114.5520811835     23.002    -11.982      2.017    0.161 
 484801.00    30.4912103541   114.5519535423     23.106    -12.510      1.986    0.191 
 484802.00    30.4912285229   114.5518211999     23.295    -12.925      2.020    0.225 
 484803.00    30.4912467298   114.5516845618     23.486    -13.324      2.034    0.169 
 484804.00    30.4912660207   114.5515438841     23.669    -13.691      2.192    0.203 
 484805.00    30.4912861212   114.5513992650     23.880    -14.094      2.258    0.247 
 484806.00    30.4913069837   114.5512505178     24.142    -14.499      2.346    0.207 
 484807.00    30.4913280750   114.5510987402     24.412    -14.562      2.319    0.280 
 484808.00    30.4913481578   114.5509485321     24.686    -14.301      2.135    0.257 
 484809.00    30.4913662557   114.5508016495     24.920    -13.886      1.880    0.290 
 484810.00    30.4913824775   114.5506597396     25.184    -13.360      1.734    0.227 
 484811.00    30.4913978652   114.5505216308     25.448    -13.273      1.727    0.215 
 484812.00    30.4914135270   114.5503835629     25.703    -13.245      1.758    0.035 
 484813.00    30.4914291786   114.5502472521     25.957    -12.941      1.679    0.476 
 484814.00    30.4914445896   114.5501133193     26.295    -12.720      1.684    0.518 
 484815.00    30.4914600032   114.5499792387     26.570    -12.986      1.712    0.310 
 484816.00    30.4914754738   114.5498423967     26.829    -13.277      1.663    0.250 
 484817.00    30.4914901874   114.5497026132     27.094    -13.561      1.620    0.273 
 484818.00    30.4915046187   114.5495601061     27.428    -13.795      1.608    0.310 
 484819.00    30.4915186331   114.5494152484     27.734    -14.014      1.519    0.287 
 484820.00    30.4915319144   114.5492684330     28.048    -14.157      1.459    0.357 
 484821.00    30.4915449393   114.5491222875     28.292    -13.918      1.421    0.318 
 484822.00    30.4915576483   114.5489774935     28.617    -13.912      1.381    0.240 
 484823.00    30.4915698405   114.5488329340     28.885    -13.801      1.322    0.252 
 484824.00    30.4915808811   114.5486919915     29.175    -13.361      1.185    0.190 
 484825.00    30.4915910966   114.5485549899     29.381    -13.043      1.106    0.267 
 484826.00    30.4916002148   114.5484208174     29.578    -12.816      0.951    0.350 
 484827.00    30.4916087983   114.5482873486     29.793    -12.805      0.954    0.227 
 484828.00    30.4916173907   114.5481542985     30.080    -12.654      0.962    0.235 
 484829.00    30.4916260596   114.5480239483     30.304    -12.382      0.956    0.282 
 484830.00    30.4916348786   114.5478952241     30.475    -12.271      0.992    0.149 
 484831.00    30.4916437433   114.5477679394     30.619    -12.221      0.962    0.105 
 484832.00    30.4916521481   114.5476419572     30.760    -12.033      0.892    0.139 
 484833.00    30.4916594612   114.5475174726     30.837    -11.854      0.784    0.144 
 484834.00    30.4916662471   114.5473957981     31.020    -11.470      0.767    0.223 
 484835.00    30.4916728360   114.5472756497     31.092    -11.584      0.772   -0.016 
 484836.00    30.4916793194   114.5471538389     31.273    -11.733      0.702    0.275 
 484837.00    30.4916855228   114.5470312103     31.415    -11.886      0.707    0.075 
 484838.00    30.4916915501   114.5469058127     31.472    -12.262      0.657   -0.026 
 484839.00    30.4916966159   114.5467760567     31.527    -12.688      0.513    0.032 
 484840.00    30.4917005221   114.5466416494     31.589    -13.128      0.405   -0.008 
 484841.00    30.4917039551   114.5465037602     31.623    -13.257      0.363    0.060 
 484842.00    30.4917072028   114.5463642177     31.652    -13.554      0.376   -0.019 
 484843.00    30.4917107488   114.5462212111     31.659    -13.904      0.414    0.001 
 484844.00    30.4917145049   114.5460746965     31.665    -14.192      0.437   -0.046 
 484845.00    30.4917183807   114.5459252932     31.606    -14.527      0.389   -0.110 
 484846.00    30.4917204943   114.5457723057     31.515    -14.869      0.109   -0.122 
 484847.00    30.4917200248   114.5456168451     31.467    -14.959     -0.130   -0.062 
 484848.00    30.4917183870   114.5454612587     31.447    -14.913     -0.227   -0.137 
 484849.00    30.4917162551   114.5453055736     31.345    -15.033     -0.251   -0.069 
 484850.00    30.4917131733   114.5451487114     31.253    -15.088     -0.474   -0.060 
 484851.00    30.4917092845   114.5449913952     31.129    -15.120     -0.345   -0.088 
 484852.00    30.4917062754   114.5448336836     30.987    -15.169     -0.326   -0.211 
 484853.00    30.4917042311   114.5446752111     30.792    -15.273     -0.243   -0.183 
 484854.00    30.4917012604   114.5445147110     30.603    -15.520     -0.381   -0.187 
 484855.00    30.4916975402   114.5443528712     30.389    -15.568     -0.433   -0.185 
 484856.00    30.4916928820   114.5441908765     30.134    -15.574     -0.611   -0.256 
 484857.00    30.4916871900   114.5440294322     29.916    -15.395     -0.583   -0.258 
 484858.00    30.4916827908   114.5438698346     29.619    -15.204     -0.387   -0.324 
 484859.00    30.4916798355   114.5437117631     29.328    -15.178     -0.441   -0.356 
 484860.00    30.4916747445   114.5435532110     29.044    -15.292     -0.589   -0.250 
 484861.00    30.4916695182   114.5433927464     28.739    -15.469     -0.628   -0.230 
 484862.00    30.4916638179   114.5432298527     28.437    -15.761     -0.618   -0.360 
 484863.00    30.4916584148   114.5430656287     28.125    -15.703     -0.515   -0.245 
 484864.00    30.4916531486   114.5429016741     27.800    -15.861     -0.707   -0.291 
 484865.00    30.4916467343   114.5427364034     27.484    -15.804     -0.663   -0.174 
 484866.00    30.4916407259   114.5425724679     27.174    -15.512     -0.698    0.070 
 484867.00    30.4916337739   114.5424107661     26.856    -15.395     -0.851   -0.260 
 484868.00    30.4916253888   114.5422514807     26.565    -15.172     -1.014   -0.267 
 484869.00    30.4916151929   114.5420947114     26.276    -14.953     -1.222   -0.303 
 484870.00    30.4916038126   114.5419402630     26.008    -14.785     -1.255   -0.322 
 484871.00    30.4915928550   114.5417866798     25.701    -14.680     -1.173   -0.324 
 484872.00    30.4915823996   114.5416358666     25.388    -14.005     -1.122   -0.377 
 484873.00    30.4915724739   114.5415001824     25.158    -12.061     -1.098   -0.151 
 484874.00    30.4915629182   114.5413757855     24.908    -11.927     -1.073   -0.250 
 484875.00    30.4915528866   114.5412505298     24.656    -12.304     -1.195   -0.193 
 484876.00    30.4915416202   114.5411195843     24.416    -12.841     -1.251   -0.316 
 484877.00    30.4915295322   114.5409827812     24.199    -13.402     -1.393   -0.173 
 484878.00    30.4915165825   114.5408396106     23.943    -14.052     -1.438   -0.295 
 484879.00    30.4915028255   114.5406901103     23.666    -14.649     -1.654   -0.228 
 484880.00    30.4914868398   114.5405349109     23.374    -15.120     -1.857   -0.302 
 484881.00    30.4914693354   114.5403764099     23.084    -15.179     -1.988   -0.324 
 484882.00    30.4914512030   114.5402194534     22.772    -14.992     -1.960   -0.509 
 484883.00    30.4914327419   114.5400648494     22.463    -14.675     -2.042   -0.291 
 484884.00    30.4914158358   114.5399189893     22.178    -13.287     -1.710   -0.252 
 484885.00    30.4914013768   114.5397837180     21.923    -12.855     -1.601   -0.241 
 484886.00    30.4913865642   114.5396515323     21.682    -12.465     -1.683   -0.276 
 484887.00    30.4913696315   114.5395280017     21.481    -11.388     -2.091   -0.311 
 484888.00    30.4913507090   114.5394143926     21.273    -10.691     -2.138   -0.159 
 484889.00    30.4913319562   114.5393038762     21.098    -10.608     -1.990   -0.136 
 484890.00    30.4913158690   114.5391911028     20.898    -11.053     -1.652   -0.216 
 484891.00    30.4913028926   114.5390714692     20.668    -11.829     -1.309   -0.223 
 484892.00    30.4912918881   114.5389439703     20.468    -12.590     -1.270   -0.152 
 484893.00    30.4912801060   114.5388091446     20.282    -13.291     -1.320   -0.231 
 484894.00    30.4912682914   114.5386694439     20.122    -13.374     -1.290   -0.157 
 484895.00    30.4912567240   114.5385302776     19.943    -13.409     -1.281   -0.184 
 484896.00    30.4912447177   114.5383893316     19.780    -13.657     -1.384   -0.171 
 484897.00    30.4912316086   114.5382458520     19.629    -13.907     -1.485   -0.094 
 484898.00    30.4912182044   114.5381004320     19.486    -13.929     -1.469   -0.073 
