
   GPSTime         Latitude        Longitude      H-Ell          Roll         Pitch       Heading  
     (sec)            (Deg)            (Deg)        (m)         (Deg)         (Deg)         (Deg)  
455778.000    30.4853049921   114.5635398508     23.318    4.78233676    1.29809514  173.45631766 
455779.000    30.4853049710   114.5635398509     23.320    4.77430070    1.28992989  173.45166302 
455780.000    30.4853049550   114.5635398545     23.318    4.77616747    1.29231141  173.44746112 
455781.000    30.4853049321   114.5635398530     23.317    4.77352456    1.29737483  173.44692723 
455782.000    30.4853049132   114.5635398494     23.316    4.77122745    1.30201179  173.44284881 
455783.000    30.4853048898   114.5635398599     23.317    4.78611356    1.29448228  173.43854586 
455784.000    30.4853048664   114.5635398672     23.316    4.78903723    1.29197108  173.43768182 
455785.000    30.4853048188   114.5635398663     23.317    4.79210852    1.29098420  173.43194721 
455786.000    30.4853048058   114.5635398685     23.316    4.79316932    1.28429895  173.43189271 
455787.000    30.4853047952   114.5635398661     23.314    4.80309121    1.28363175  173.43273381 
455788.000    30.4853047832   114.5635398731     23.313    4.81028669    1.28091222  173.44534738 
455789.000    30.4853047651   114.5635398792     23.314    4.81531132    1.28534655  173.43772259 
455790.000    30.4853047463   114.5635398792     23.316    4.81752334    1.29181816  173.43519885 
455791.000    30.4853047200   114.5635398743     23.317    4.81314980    1.29492300  173.42821131 
455792.000    30.4853046990   114.5635398699     23.317    4.81220328    1.29372619  173.43093280 
455793.000    30.4853046892   114.5635398751     23.317    4.81091327    1.30022299  173.43623588 
455794.000    30.4853046750   114.5635398883     23.315    4.81694283    1.29390714  173.43121680 
455795.000    30.4853046602   114.5635398909     23.314    4.81417931    1.29709314  173.43187284 
455796.000    30.4853046573   114.5635398892     23.312    4.81293401    1.29248067  173.42795478 
455797.000    30.4853046468   114.5635398897     23.312    4.81723965    1.28740635  173.42821712 
455798.000    30.4853046266   114.5635398817     23.312    4.81389673    1.28882250  173.43082483 
455799.000    30.4853046113   114.5635398835     23.312    4.82214377    1.28839548  173.42779854 
455800.000    30.4853046090   114.5635398855     23.312    4.81919424    1.28767705  173.43292379 
455801.000    30.4853046059   114.5635398858     23.311    4.81803439    1.28702526  173.43153565 
455802.000    30.4853046049   114.5635398822     23.309    4.82328396    1.28501116  173.43851862 
455803.000    30.4853045895   114.5635398836     23.309    4.82392448    1.28388300  173.44525588 
455804.000    30.4853045762   114.5635398839     23.310    4.82422030    1.29024179  173.44614518 
455805.000    30.4853045663   114.5635398810     23.313    4.82917299    1.28903881  173.44858008 
455806.000    30.4853045507   114.5635398774     23.314    4.82661079    1.29876000  173.45229601 
455807.000    30.4853045296   114.5635398742     23.312    4.82757451    1.30358010  173.45240813 
455808.000    30.4853045171   114.5635398832     23.310    4.83308296    1.30563576  173.45305587 
455809.000    30.4853045119   114.5635398889     23.310    4.83479261    1.29977354  173.44968092 
455810.000    30.4853044982   114.5635398908     23.309    4.84215316    1.29707914  173.44665173 
455811.000    30.4853044929   114.5635398917     23.312    4.84011346    1.30599803  173.44803054 
455812.000    30.4853044825   114.5635398954     23.312    4.84781515    1.29985892  173.44928883 
455813.000    30.4853044688   114.5635399005     23.312    4.84721883    1.29787933  173.44401474 
455814.000    30.4853044540   114.5635399008     23.313    4.84463332    1.28826910  173.44848366 
455815.000    30.4853044380   114.5635398860     23.313    4.84455521    1.29459636  173.44975865 
455816.000    30.4853044282   114.5635398894     23.312    4.84559941    1.30033891  173.45032659 
455817.000    30.4853044107   114.5635398962     23.313    4.84852565    1.29121984  173.45335134 
455818.000    30.4853043985   114.5635398917     23.314    4.85005750    1.29306889  173.45445878 
455819.000    30.4853044020   114.5635398987     23.313    4.86025785    1.28997313  173.45535725 
455820.000    30.4853043788   114.5635398901     23.312    4.85458557    1.29188507  173.45261756 
455821.000    30.4853043646   114.5635398896     23.311    4.85219468    1.29779374  173.44533226 
455822.000    30.4853043521   114.5635398938     23.311    4.85190770    1.30523169  173.43552059 
455823.000    30.4853043427   114.5635398947     23.311    4.85546466    1.30295400  173.44028448 
455824.000    30.4853043375   114.5635398976     23.311    4.85959962    1.30673518  173.43698717 
455825.000    30.4853043211   114.5635399022     23.312    4.86132142    1.29953304  173.43710676 
455826.000    30.4853043096   114.5635398949     23.313    4.86112119    1.28919151  173.43961387 
455827.000    30.4853042932   114.5635398918     23.314    4.85944994    1.28925309  173.43708618 
455828.000    30.4853042863   114.5635398982     23.315    4.86482903    1.28260572  173.43545055 
455829.000    30.4853042785   114.5635399025     23.315    4.87166749    1.28418629  173.44181627 
455830.000    30.4853042652   114.5635399005     23.315    4.86789724    1.28990554  173.44287217 
455831.000    30.4853042624   114.5635399026     23.315    4.86620850    1.29291144  173.43716031 
455832.000    30.4853042461   114.5635399139     23.316    4.86949062    1.29732972  173.42821635 
455833.000    30.4853042358   114.5635399252     23.318    4.87456083    1.30574437  173.42619016 
455834.000    30.4853042289   114.5635399288     23.318    4.87513931    1.30536535  173.42690251 
455835.000    30.4853042264   114.5635399295     23.316    4.87542925    1.30447599  173.42817747 
455836.000    30.4853042139   114.5635399238     23.316    4.86909805    1.30729380  173.42872223 
455837.000    30.4853042036   114.5635399210     23.316    4.87524938    1.31409015  173.42786335 
455838.000    30.4853041974   114.5635399319     23.315    4.88049637    1.31257761  173.43018853 
455839.000    30.4853041885   114.5635399321     23.314    4.88207902    1.31694451  173.43198335 
455840.000    30.4853041770   114.5635399251     23.313    4.88629671    1.31558638  173.43118738 
455841.000    30.4853041688   114.5635399277     23.314    4.88882190    1.31813096  173.43466345 
455842.000    30.4853041579   114.5635399372     23.316    4.88505417    1.31918937  173.43992603 
455843.000    30.4853041498   114.5635399308     23.317    4.88593435    1.31925346  173.44039475 
455844.000    30.4853041456   114.5635399418     23.315    4.89086916    1.31979736  173.43353935 
455845.000    30.4853041397   114.5635399559     23.314    4.88828717    1.32522736  173.42745038 
455846.000    30.4853041234   114.5635399491     23.315    4.88560140    1.32946818  173.42573350 
455847.000    30.4853041172   114.5635399442     23.314    4.89033983    1.32598590  173.42475535 
455848.000    30.4853041041   114.5635399571     23.316    4.89717446    1.32723669  173.42801574 
455849.000    30.4853041003   114.5635399589     23.318    4.90155614    1.32369727  173.43301007 
455850.000    30.4853040969   114.5635399564     23.318    4.89183888    1.32287606  173.43136715 
455851.000    30.4853040878   114.5635399560     23.318    4.89484069    1.32146334  173.43909609 
455852.000    30.4853040807   114.5635399477     23.318    4.90027440    1.31868177  173.43935082 
