
   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U  
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)  
473476.000    30.4870380754   114.5803885122     21.821     -1.315      8.031    0.022 
473477.000    30.4870255387   114.5804750640     21.812     -1.453      8.621   -0.052 
473478.000    30.4870120439   114.5805663858     21.780     -1.512      8.880   -0.039 
473479.000    30.4869982947   114.5806604532     21.725     -1.519      9.177   -0.049 
473480.000    30.4869843731   114.5807572917     21.681     -1.553      9.402   -0.066 
473481.000    30.4869700683   114.5808566202     21.653     -1.628      9.673    0.001 
473482.000    30.4869553764   114.5809586583     21.678     -1.633      9.937    0.027 
473483.000    30.4869403376   114.5810633461     21.682     -1.695     10.157   -0.032 
473484.000    30.4869248370   114.5811705956     21.687     -1.734     10.424    0.010 
473485.000    30.4869089633   114.5812801705     21.695     -1.786     10.632    0.030 
473486.000    30.4868929922   114.5813915876     21.746     -1.793     10.768    0.072 
473487.000    30.4868770326   114.5815042587     21.830     -1.744     10.891    0.040 
473488.000    30.4868607491   114.5816186619     21.864     -1.803     11.098    0.142 
473489.000    30.4868444333   114.5817353089     21.932     -1.867     11.295    0.136 
473490.000    30.4868276804   114.5818542097     22.018     -1.895     11.565    0.060 
473491.000    30.4868104565   114.5819750863     22.114     -1.952     11.709    0.101 
473492.000    30.4867927522   114.5820979166     22.187     -2.001     11.889    0.110 
473493.000    30.4867752316   114.5822228759     22.256     -1.923     12.137    0.034 
473494.000    30.4867580642   114.5823497006     22.358     -1.937     12.254    0.100 
473495.000    30.4867414505   114.5824785247     22.436     -1.791     12.547   -0.024 
473496.000    30.4867252815   114.5826093438     22.485     -1.756     12.644    0.115 
473497.000    30.4867095495   114.5827420072     22.588     -1.749     12.779    0.153 
473498.000    30.4866940046   114.5828760028     22.707     -1.718     12.948    0.102 
473499.000    30.4866785789   114.5830116424     22.758     -1.741     13.090    0.070 
473500.000    30.4866635681   114.5831489500     22.855     -1.669     13.266    0.150 
473501.000    30.4866487085   114.5832878210     22.975     -1.613     13.400    0.024 
473502.000    30.4866340172   114.5834280803     23.069     -1.620     13.482    0.142 
473503.000    30.4866198094   114.5835696440     23.190     -1.546     13.641    0.102 
473504.000    30.4866059692   114.5837122448     23.290     -1.495     13.748    0.067 
473505.000    30.4865924917   114.5838551878     23.383     -1.455     13.712    0.088 
473506.000    30.4865793849   114.5839978016     23.468     -1.484     13.611    0.082 
473507.000    30.4865667054   114.5841399702     23.557     -1.370     13.680    0.042 
473508.000    30.4865552595   114.5842820679     23.652     -1.140     13.691    0.048 
473509.000    30.4865453488   114.5844241654     23.765     -1.039     13.629    0.141 
473510.000    30.4865365379   114.5845664791     23.852     -0.993     13.582    0.064 
473511.000    30.4865282703   114.5847087361     23.947     -0.895     13.631    0.077 
473512.000    30.4865205007   114.5848508516     24.052     -0.823     13.680    0.037 
473513.000    30.4865133373   114.5849931705     24.141     -0.820     13.664    0.099 
473514.000    30.4865062432   114.5851355377     24.232     -0.739     13.614    0.110 
473515.000    30.4864993054   114.5852779242     24.355     -0.735     13.697    0.101 
473516.000    30.4864926256   114.5854201989     24.471     -0.702     13.667    0.061 
473517.000    30.4864863427   114.5855624637     24.564     -0.669     13.612    0.083 
473518.000    30.4864806082   114.5857050126     24.652     -0.617     13.690    0.106 
473519.000    30.4864756525   114.5858480879     24.746     -0.523     13.750    0.124 
473520.000    30.4864713811   114.5859929374     24.835     -0.427     14.089    0.091 
473521.000    30.4864677504   114.5861397902     24.932     -0.341     14.068    0.087 
473522.000    30.4864648844   114.5862846698     25.024     -0.257     13.749    0.084 
473523.000    30.4864624245   114.5864267414     25.116     -0.186     13.492    0.107 
473524.000    30.4864607229   114.5865662175     25.218     -0.210     13.262    0.118 
473525.000    30.4864595475   114.5867030859     25.311     -0.118     12.987    0.104 
473526.000    30.4864585466   114.5868361280     25.399     -0.074     12.581    0.079 
473527.000    30.4864580852   114.5869661726     25.473     -0.037     12.405    0.068 
473528.000    30.4864582392   114.5870956448     25.549     -0.014     12.415    0.096 
473529.000    30.4864588875   114.5872249733     25.641      0.059     12.390    0.100 
473530.000    30.4864600318   114.5873543434     25.720      0.135     12.414    0.063 
473531.000    30.4864613402   114.5874838341     25.810      0.192     12.437    0.127 
473532.000    30.4864626865   114.5876136164     25.898      0.129     12.536    0.104 
473533.000    30.4864641284   114.5877449112     25.980      0.195     12.717    0.096 
473534.000    30.4864667495   114.5878785364     26.072      0.375     12.908    0.073 
473535.000    30.4864700360   114.5880143065     26.175      0.365     13.142    0.088 
473536.000    30.4864737911   114.5881515375     26.286      0.480     13.182    0.088 
473537.000    30.4864781167   114.5882889119     26.370      0.556     13.151    0.140 
473538.000    30.4864830513   114.5884273981     26.463      0.563     13.352    0.077 
473539.000    30.4864889215   114.5885669878     26.561      0.700     13.414    0.090 
473540.000    30.4864954313   114.5887067165     26.646      0.701     13.472    0.043 
473541.000    30.4865022015   114.5888473241     26.730      0.754     13.521    0.078 
473542.000    30.4865097500   114.5889895707     26.792      0.854     13.731    0.064 
473543.000    30.4865183006   114.5891335847     26.845      1.043     13.908    0.042 
473544.000    30.4865277785   114.5892789239     26.894      1.107     13.884    0.029 
473545.000    30.4865374608   114.5894223077     26.919      1.074     13.530    0.061 
473546.000    30.4865471353   114.5895617168     26.927      1.111     13.155    0.036 
473547.000    30.4865574047   114.5896970728     26.926      1.168     12.824   -0.073 
473548.000    30.4865685129   114.5898281324     26.917      1.294     12.346   -0.046 
473549.000    30.4865800601   114.5899550971     26.881      1.280     12.002   -0.024 
473550.000    30.4865911226   114.5900783341     26.823      1.134     11.552    0.018 
473551.000    30.4866029884   114.5901976340     26.775      1.399     11.240   -0.065 
473552.000    30.4866163848   114.5903128288     26.722      1.553     10.843   -0.042 
473553.000    30.4866304566   114.5904243824     26.668      1.534     10.644   -0.084 
473554.000    30.4866444190   114.5905341617     26.597      1.521     10.485   -0.062 
473555.000    30.4866578824   114.5906431801     26.523      1.457     10.509   -0.103 
473556.000    30.4866705304   114.5907521342     26.424      1.354     10.473   -0.107 
473557.000    30.4866824008   114.5908612499     26.320      1.301     10.525   -0.097 
473558.000    30.4866941296   114.5909704005     26.202      1.344     10.403   -0.107 
473559.000    30.4867058267   114.5910775160     26.077      1.296     10.112   -0.138 
473560.000    30.4867169342   114.5911814340     25.947      1.128      9.772   -0.140 
473561.000    30.4867261258   114.5912800007     25.810      0.842      9.098   -0.160 
473562.000    30.4867320855   114.5913692782     25.660      0.561      8.269   -0.163 
473563.000    30.4867379188   114.5914540174     25.528      0.841      8.012   -0.136 
473564.000    30.4867478451   114.5915408517     25.388      1.305      8.567   -0.070 
473565.000    30.4867610205   114.5916329356     25.257      1.528      9.150   -0.184 
473566.000    30.4867755628   114.5917316124     25.090      1.678      9.867   -0.212 
473567.000    30.4867905652   114.5918372586     24.930      1.643     10.406   -0.136 
473568.000    30.4868064358   114.5919493859     24.769      1.778     11.036   -0.124 
