
   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U  
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)  
473507.000    30.4865703519   114.5841464315     22.994     -1.374     13.652    0.062 
473508.000    30.4865589626   114.5842884782     23.088     -1.166     13.657    0.045 
473509.000    30.4865491516   114.5844305336     23.205     -1.032     13.630    0.149 
473510.000    30.4865403387   114.5845728027     23.287     -0.978     13.605    0.063 
473511.000    30.4865320815   114.5847150300     23.380     -0.897     13.636    0.071 
473512.000    30.4865243249   114.5848571286     23.484     -0.837     13.664    0.032 
473513.000    30.4865171300   114.5849994482     23.571     -0.807     13.647    0.131 
473514.000    30.4865101102   114.5851418164     23.668     -0.746     13.657    0.063 
473515.000    30.4865031203   114.5852841914     23.786     -0.747     13.670    0.110 
473516.000    30.4864964962   114.5854264408     23.904     -0.719     13.649    0.055 
473517.000    30.4864902651   114.5855686943     23.999     -0.672     13.631    0.062 
473518.000    30.4864845290   114.5857112411     24.087     -0.621     13.685    0.104 
473519.000    30.4864796427   114.5858542822     24.184     -0.506     13.761    0.136 
473520.000    30.4864754162   114.5859991175     24.275     -0.444     14.059    0.097 
473521.000    30.4864718248   114.5861459293     24.372     -0.348     14.062    0.083 
473522.000    30.4864689482   114.5862907852     24.460     -0.275     13.757    0.053 
473523.000    30.4864665303   114.5864328309     24.553     -0.208     13.503    0.068 
473524.000    30.4864648508   114.5865722931     24.656     -0.184     13.261    0.154 
473525.000    30.4864636667   114.5867091535     24.747     -0.127     12.976    0.103 
473526.000    30.4864627010   114.5868421562     24.835     -0.084     12.570    0.075 
473527.000    30.4864622583   114.5869721892     24.909     -0.035     12.410    0.066 
473528.000    30.4864624038   114.5871016510     24.984      0.016     12.409    0.141 
473529.000    30.4864631068   114.5872309505     25.078      0.087     12.411    0.119 
473530.000    30.4864642642   114.5873602944     25.156      0.139     12.407    0.074 
473531.000    30.4864656188   114.5874897981     25.251      0.187     12.462    0.098 
473532.000    30.4864669200   114.5876195913     25.336      0.129     12.513    0.125 
473533.000    30.4864684134   114.5877508613     25.420      0.198     12.700    0.116 
473534.000    30.4864710868   114.5878844342     25.512      0.351     12.917    0.034 
473535.000    30.4864744101   114.5880201815     25.617      0.371     13.133    0.105 
473536.000    30.4864781651   114.5881573922     25.725      0.461     13.186    0.059 
473537.000    30.4864825435   114.5882947577     25.814      0.539     13.187    0.084 
473538.000    30.4864874755   114.5884331993     25.902      0.571     13.361    0.079 
473539.000    30.4864933245   114.5885727627     25.996      0.689     13.378    0.110 
473540.000    30.4864998791   114.5887124440     26.081      0.715     13.459    0.074 
473541.000    30.4865066597   114.5888530547     26.166      0.769     13.543    0.078 
473542.000    30.4865142479   114.5889952544     26.228      0.870     13.722    0.093 
473543.000    30.4865228437   114.5891392424     26.283      1.011     13.892    0.015 
473544.000    30.4865323167   114.5892845131     26.325      1.092     13.897   -0.002 
473545.000    30.4865420333   114.5894278859     26.352      1.074     13.553    0.039 
473546.000    30.4865517505   114.5895672818     26.363      1.106     13.169    0.017 
473547.000    30.4865620471   114.5897025177     26.354      1.169     12.792   -0.043 
473548.000    30.4865731837   114.5898335533     26.346      1.282     12.374   -0.087 
473549.000    30.4865847322   114.5899605127     26.310      1.266     11.998   -0.040 
473550.000    30.4865958398   114.5900837298     26.255      1.179     11.608    0.026 
473551.000    30.4866077762   114.5902029144     26.203      1.385     11.224   -0.069 
473552.000    30.4866212348   114.5903180399     26.152      1.543     10.854   -0.066 
473553.000    30.4866353170   114.5904295461     26.095      1.535     10.611   -0.052 
473554.000    30.4866492738   114.5905393265     26.023      1.534     10.497   -0.057 
473555.000    30.4866627092   114.5906483904     25.950      1.453     10.488   -0.089 
473556.000    30.4866753149   114.5907573821     25.850      1.358     10.480   -0.108 
473557.000    30.4866871579   114.5908665334     25.746      1.295     10.504   -0.086 
473558.000    30.4866988892   114.5909756483     25.626      1.322     10.401   -0.135 
473559.000    30.4867106067   114.5910827691     25.503      1.296     10.136   -0.161 
473560.000    30.4867216752   114.5911867210     25.372      1.159      9.816   -0.140 
473561.000    30.4867307473   114.5912853405     25.227      0.856      9.104   -0.147 
473562.000    30.4867366299   114.5913747776     25.083      0.574      8.275   -0.153 
473563.000    30.4867425740   114.5914594180     24.954      0.829      8.035   -0.173 
473564.000    30.4867527284   114.5915459989     24.815      1.300      8.550   -0.061 
