
   GPSTime         Latitude        Longitude      H-Ell          Roll         Pitch       Heading  
     (sec)            (Deg)            (Deg)        (m)         (Deg)         (Deg)         (Deg)  
453729.000    30.4715543155   114.5325401862      9.437    2.02479383    1.77873809  278.72348771 
453730.000    30.4716045228   114.5322518966      9.477    1.93831926    1.69991615  278.19370561 
453731.000    30.4716525271   114.5319654076      9.533    2.03794431    1.67008309  277.81442522 
453732.000    30.4716984161   114.5316802506      9.604    1.89993161    1.84507026  277.32697781 
453733.000    30.4717419963   114.5313940631      9.683    1.90007510    1.89372048  276.57190614 
453734.000    30.4717821563   114.5311066832      9.787    1.92373339    1.90500942  275.84543963 
453735.000    30.4718197646   114.5308195902      9.904    1.89733125    1.96603117  275.42640654 
453736.000    30.4718561434   114.5305318558     10.003    1.75702464    1.87486626  275.17687223 
453737.000    30.4718910019   114.5302429994     10.149    1.75240756    1.81777189  274.67442687 
453738.000    30.4719233457   114.5299538563     10.268    1.81066767    1.81154542  274.08823276 
453739.000    30.4719530225   114.5296667542     10.455    1.75086659    1.82041021  273.54496134 
453740.000    30.4719801701   114.5293819041     10.631    1.95048755    1.84864225  272.94584392 
453741.000    30.4720043673   114.5291009362     10.789    1.96513678    1.67524718  272.35963115 
453742.000    30.4720259618   114.5288255079     10.967    1.91198330    1.45568501  271.92000675 
453743.000    30.4720454133   114.5285531754     11.172    2.12098816    2.03258598  271.37866117 
453744.000    30.4720628249   114.5282806737     11.369    2.07026019    2.20054972  270.83535235 
453745.000    30.4720781854   114.5280070934     11.589    2.34707210    2.15821888  270.31706680 
453746.000    30.4720914009   114.5277323399     11.822    2.59418968    2.17542625  269.77407908 
453747.000    30.4721024658   114.5274568535     12.065    2.47983800    2.12131188  269.28156384 
453748.000    30.4721114824   114.5271804266     12.340    2.25938413    2.22869001  268.79700071 
453749.000    30.4721181208   114.5269028517     12.617    2.46545174    2.41610018  268.09186020 
453750.000    30.4721218290   114.5266241945     12.897    2.09611535    2.12485590  267.44131435 
453751.000    30.4721227221   114.5263444011     13.173    1.99598180    2.27667541  266.74649975 
453752.000    30.4721214398   114.5260635595     13.477    2.09341772    2.27518716  266.40980487 
453753.000    30.4721184431   114.5257816863     13.757    1.91836870    2.27553480  265.91693982 
453754.000    30.4721134904   114.5254988186     14.096    2.04345298    2.47535771  265.53910813 
453755.000    30.4721066652   114.5252149536     14.460    1.83797805    2.41688783  265.13218840 
453756.000    30.4720975518   114.5249301921     14.826    1.96299685    2.44127554  264.56202052 
453757.000    30.4720858964   114.5246448342     15.187    1.97065867    2.35901181  263.98740987 
453758.000    30.4720720251   114.5243609435     15.574    1.96885076    2.36762985  263.53461494 
453759.000    30.4720568159   114.5240798915     15.935    1.88792754    2.29633015  263.14808448 
453760.000    30.4720400159   114.5238006219     16.285    2.05236642    2.35418690  262.65088841 
453761.000    30.4720212574   114.5235215166     16.661    2.41199645    2.45979907  262.13704813 
453762.000    30.4720008024   114.5232419312     17.044    2.90897024    2.53759974  261.81476408 
453763.000    30.4719791585   114.5229616483     17.373    3.00296385    2.50463370  261.55405994 
453764.000    30.4719562430   114.5226805040     17.726    3.23323005    2.41860116  261.29165164 
453765.000    30.4719321675   114.5223989983     18.099    3.50472793    2.38168031  261.04616124 
453766.000    30.4719067001   114.5221183049     18.458    3.56392333    2.54864099  260.64351214 
453767.000    30.4718802290   114.5218377955     18.845    3.80915524    2.54608636  260.51405108 
453768.000    30.4718535991   114.5215569533     19.207    4.11598105    2.52257340  260.57237746 
453769.000    30.4718273195   114.5212753113     19.549    4.36199537    2.53230454  260.66302736 
453770.000    30.4718010828   114.5209928032     19.913    4.42742860    2.64542098  260.63241395 
453771.000    30.4717745687   114.5207094551     20.298    4.31895394    2.60866751  260.52990672 
453772.000    30.4717473301   114.5204256208     20.684    4.16979395    2.58821240  260.41031188 
453773.000    30.4717201921   114.5201424340     21.060    4.30887736    2.52654668  260.45401578 
453774.000    30.4716932080   114.5198602202     21.430    4.20664931    2.53421788  260.41761577 
453775.000    30.4716660611   114.5195784851     21.814    4.34840808    2.58900023  260.33970390 
453776.000    30.4716387923   114.5192968752     22.211    4.32290719    2.65434965  260.30263965 
453777.000    30.4716110788   114.5190149180     22.581    4.40566428    2.55475157  260.16120502 
453778.000    30.4715830111   114.5187327901     22.951    4.29058795    2.57692533  260.15403107 
453779.000    30.4715554182   114.5184512884     23.312    4.29771249    2.54120348  260.31232488 
453780.000    30.4715285164   114.5181703625     23.682    4.17585886    2.60224704  260.41966872 
453781.000    30.4715018973   114.5178892712     24.078    4.23743275    2.63217318  260.41589359 
453782.000    30.4714751310   114.5176074797     24.446    4.23051910    2.55652193  260.40987924 
453783.000    30.4714489513   114.5173247329     24.819    4.15860131    2.59874660  260.82283938 
453784.000    30.4714251392   114.5170408612     25.189    4.05067417    2.62308303  261.36930055 
453785.000    30.4714033370   114.5167558356     25.570    3.91764845    2.81904861  261.82098262 
453786.000    30.4713830973   114.5164695852     25.944    4.16222983    2.63625835  262.08154089 
453787.000    30.4713640693   114.5161822012     26.344    4.34956515    2.56121473  262.38792304 
453788.000    30.4713461902   114.5158934836     26.728    4.28925520    2.60185402  262.65218642 
453789.000    30.4713293149   114.5156038784     27.115    4.39744770    2.47655467  262.86930347 
453790.000    30.4713135768   114.5153147855     27.467    4.73466563    2.45227222  263.12063379 
453791.000    30.4712989260   114.5150274339     27.811    4.37519954    2.87119429  263.32285476 
453792.000    30.4712850793   114.5147409843     28.078    4.35445081    2.17808491  263.43128666 
453793.000    30.4712718658   114.5144549553     28.257    4.17479520    2.07126679  263.67156507 
453794.000    30.4712602528   114.5141704365     28.376    4.25668899    1.91551355  264.00474897 
453795.000    30.4712498939   114.5138863131     28.447    4.35382209    1.89700065  264.16830847 
453796.000    30.4712400630   114.5136020773     28.448    4.33922367    1.57523940  264.34998228 
453797.000    30.4712313716   114.5133202069     28.386    4.27349130    1.32092335  264.60899629 
453798.000    30.4712239656   114.5130426913     28.277    4.25263562    1.29234982  264.86429186 
453799.000    30.4712179132   114.5127667859     28.091    4.13360476    1.23801436  265.25021989 
453800.000    30.4712139029   114.5124907071     27.862    4.15004087    1.13447410  265.76179897 
453801.000    30.4712118340   114.5122139252     27.587    4.33711193    1.03721620  266.13690518 
453802.000    30.4712111364   114.5119362584     27.214    4.27273537    0.94367463  266.46004156 
453803.000    30.4712116117   114.5116576097     26.836    4.34215732    0.90974192  266.68822677 
453804.000    30.4712126614   114.5113778631     26.455    4.39616806    0.94508868  266.61790987 
453805.000    30.4712132537   114.5110969836     26.077    4.44893583    0.91261278  266.49912169 
453806.000    30.4712141546   114.5108144719     25.714    4.30320965    0.99669409  266.81188144 
453807.000    30.4712167743   114.5105292464     25.331    4.29492829    0.99769610  267.15806678 
453808.000    30.4712205087   114.5102409655     24.937    4.32240237    0.97964320  267.30927781 
453809.000    30.4712250789   114.5099497393     24.549    4.11532369    0.94263896  267.69489422 
453810.000    30.4712323894   114.5096556485     24.152    4.17910603    0.98377110  268.27247074 
453811.000    30.4712418947   114.5093591469     23.755    4.21392558    0.98536833  268.69518665 
453812.000    30.4712533448   114.5090602629     23.348    4.28439633    0.95390781  269.06569739 
453813.000    30.4712662479   114.5087584862     22.935    4.22760903    1.08359305  269.22999918 
453814.000    30.4712800080   114.5084537214     22.517    4.10872374    1.06738503  269.43749113 
453815.000    30.4712950882   114.5081460581     22.144    4.20078456    1.11442174  269.73054519 
453816.000    30.4713117216   114.5078361897     21.811    4.24750033    1.08708684  270.03484463 
453817.000    30.4713297100   114.5075277286     21.521    4.27492052    1.11948574  270.21258771 
453818.000    30.4713483746   114.5072204718     21.283    4.22936691    1.37609335  270.37911076 
453819.000    30.4713679707   114.5069118862     21.081    4.22838322    1.57595600  270.52467932 
453820.000    30.4713888264   114.5066014130     20.906    4.19764933    1.56570823  270.87074746 
453821.000    30.4714115031   114.5062894847     20.794    4.02008186    1.58028512  271.30914782 
453822.000    30.4714362797   114.5059793931     20.733    4.24096516    1.51232017  271.72804513 
453823.000    30.4714622471   114.5056749281     20.694    4.27504374    1.59019308  272.02845028 
453824.000    30.4714894652   114.5053766740     20.722    4.29174280    1.60816004  272.37876579 
453825.000    30.4715174169   114.5050840803     20.735    4.34672304    2.13646281  272.58010219 
453826.000    30.4715457874   114.5047955176     20.774    4.10687201    1.83910237  272.75353007 
453827.000    30.4715749133   114.5045105513     20.911    4.34710212    1.84941998  273.05204358 
453828.000    30.4716050349   114.5042294503     21.136    4.24301889    1.92034515  273.32082887 
453829.000    30.4716357741   114.5039524913     21.337    4.32694339    2.10731853  273.63764939 
