   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U  
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)  
 452693.00    30.4525438670   114.6455300768     21.116    -18.674     -1.819   -0.238 
 452694.00    30.4525267851   114.6453360190     20.905    -18.616     -1.973   -0.262 
 452695.00    30.4525084210   114.6451426599     20.730    -18.553     -2.060   -0.172 
 452696.00    30.4524899627   114.6449491926     20.603    -18.642     -2.034   -0.171 
 452697.00    30.4524719332   114.6447547348     20.538    -18.719     -1.978   -0.055 
 452698.00    30.4524545515   114.6445594978     20.496    -18.751     -1.873   -0.016 
 452699.00    30.4524376612   114.6443649271     20.501    -18.633     -1.869    0.001 
 452700.00    30.4524204130   114.6441703796     20.570    -18.744     -1.965    0.095 
 452701.00    30.4524025783   114.6439741274     20.663    -18.952     -1.992    0.139 
 452702.00    30.4523847741   114.6437759829     20.814    -19.111     -1.943    0.125 
 452703.00    30.4523678397   114.6435760215     21.036    -19.288     -1.820    0.252 
 452704.00    30.4523515696   114.6433745217     21.253    -19.360     -1.822    0.242 
 452705.00    30.4523349024   114.6431751625     21.523    -18.898     -1.837    0.305 
 452706.00    30.4523186192   114.6429809038     21.835    -18.449     -1.773    0.346 
 452707.00    30.4523034318   114.6427900567     22.119    -18.263     -1.590    0.276 
 452708.00    30.4522895706   114.6425998209     22.386    -18.270     -1.543    0.295 
 452709.00    30.4522754808   114.6424095108     22.671    -18.299     -1.570    0.294 
 452710.00    30.4522613717   114.6422184809     22.933    -18.395     -1.539    0.234 
 452711.00    30.4522475884   114.6420278850     23.214    -18.115     -1.503    0.251 
 452712.00    30.4522340604   114.6418407873     23.477    -17.954     -1.506    0.254 
 452713.00    30.4522202347   114.6416531770     23.729    -18.105     -1.562    0.259 
 452714.00    30.4522059953   114.6414632881     23.963    -18.375     -1.612    0.242 
 452715.00    30.4521909182   114.6412704119     24.186    -18.678     -1.746    0.201 
 452716.00    30.4521744405   114.6410747774     24.404    -18.894     -1.911    0.187 
 452717.00    30.4521569038   114.6408773483     24.613    -19.028     -2.030    0.205 
 452718.00    30.4521376265   114.6406784994     24.825    -19.195     -2.241    0.215 
 452719.00    30.4521161495   114.6404778173     25.048    -19.368     -2.527    0.282 
 452720.00    30.4520925987   114.6402755344     25.293    -19.475     -2.648    0.276 
 452721.00    30.4520691012   114.6400724777     25.550    -19.548     -2.579    0.236 
 452722.00    30.4520461143   114.6398681964     25.782    -19.714     -2.513    0.268 
 452723.00    30.4520237063   114.6396617938     26.018    -19.934     -2.429    0.242 
 452724.00    30.4520024998   114.6394528704     26.218    -20.189     -2.254    0.199 
 452725.00    30.4519821742   114.6392410475     26.306    -20.483     -2.316    0.058 
 452726.00    30.4519608042   114.6390265029     26.340    -20.715     -2.385   -0.029 
 452727.00    30.4519387609   114.6388102737     26.279    -20.823     -2.508   -0.117 
 452728.00    30.4519159678   114.6385931806     26.104    -20.891     -2.577   -0.247 
 452729.00    30.4518923425   114.6383753974     25.927    -20.942     -2.720   -0.214 
 452730.00    30.4518670874   114.6381571474     25.722    -21.006     -2.821   -0.227 
 452731.00    30.4518413168   114.6379386237     25.553    -20.892     -2.903   -0.170 
 452732.00    30.4518148757   114.6377230591     25.351    -20.564     -2.982   -0.186 
 452733.00    30.4517879710   114.6375092211     25.158    -20.557     -2.979   -0.180 
 452734.00    30.4517600824   114.6372944280     24.965    -20.723     -3.212   -0.192 
 452735.00    30.4517305619   114.6370774737     24.753    -20.952     -3.337   -0.208 
 452736.00    30.4517002525   114.6368589792     24.532    -20.974     -3.407   -0.181 
 452737.00    30.4516688202   114.6366413276     24.325    -20.858     -3.551   -0.190 
 452738.00    30.4516367511   114.6364245722     24.149    -20.796     -3.539   -0.232 
 452739.00    30.4516050664   114.6362086526     23.945    -20.713     -3.487   -0.203 
 452740.00    30.4515746654   114.6359928480     23.776    -20.656     -3.138   -0.164 
 452741.00    30.4515453970   114.6357798080     23.615    -20.254     -3.412   -0.161 
 452742.00    30.4515138697   114.6355710697     23.464    -19.857     -3.545   -0.145 
 452743.00    30.4514820255   114.6353661609     23.308    -19.519     -3.479   -0.181 
 452744.00    30.4514515150   114.6351644490     23.124    -19.256     -3.311   -0.172 
 452745.00    30.4514216452   114.6349651252     22.984    -19.057     -3.307   -0.168 
 452746.00    30.4513923253   114.6347673228     22.801    -18.950     -3.183   -0.159 
 452747.00    30.4513639201   114.6345702195     22.649    -18.920     -3.149   -0.142 
 452748.00    30.4513352778   114.6343732721     22.514    -18.921     -3.195   -0.158 
 452749.00    30.4513064112   114.6341762470     22.344    -18.931     -3.216   -0.142 
 452750.00    30.4512773205   114.6339790332     22.177    -18.956     -3.237   -0.198 
 452751.00    30.4512478282   114.6337815346     22.004    -18.997     -3.302   -0.192 
 452752.00    30.4512180258   114.6335836709     21.801    -19.033     -3.306   -0.202 
 452753.00    30.4511884652   114.6333852428     21.607    -19.092     -3.275   -0.219 
 452754.00    30.4511591076   114.6331861594     21.414    -19.150     -3.250   -0.202 
 452755.00    30.4511296892   114.6329863619     21.188    -19.217     -3.274   -0.188 
 452756.00    30.4510999781   114.6327858738     20.990    -19.281     -3.324   -0.198 
 452757.00    30.4510701509   114.6325846244     20.778    -19.362     -3.290   -0.212 
 452758.00    30.4510403687   114.6323825914     20.567    -19.434     -3.333   -0.221 
 452759.00    30.4510100873   114.6321800098     20.384    -19.479     -3.382   -0.207 
 452760.00    30.4509795493   114.6319769030     20.233    -19.524     -3.392   -0.185 
 452761.00    30.4509489889   114.6317733700     20.068    -19.569     -3.385   -0.148 
 452762.00    30.4509187842   114.6315693869     19.949    -19.611     -3.332   -0.104 
 452763.00    30.4508888201   114.6313651245     19.826    -19.622     -3.316   -0.099 
 452764.00    30.4508587213   114.6311607537     19.740    -19.629     -3.352   -0.048 
 452765.00    30.4508281765   114.6309565364     19.723    -19.600     -3.391   -0.040 
 452766.00    30.4507977814   114.6307525102     19.683    -19.575     -3.334   -0.036 
 452767.00    30.4507683334   114.6305504411     19.675    -19.204     -3.181   -0.026 
 452768.00    30.4507400694   114.6303527141     19.670    -18.769     -3.157   -0.018 
 452769.00    30.4507115137   114.6301595013     19.690    -18.391     -3.139   -0.022 
 452770.00    30.4506832767   114.6299693369     19.712    -18.166     -3.124    0.009 
 452771.00    30.4506556035   114.6297819549     19.725    -17.819     -3.014    0.119 
 452772.00    30.4506283539   114.6295977108     19.733    -17.578     -3.019   -0.008 
 452773.00    30.4506007488   114.6294160026     19.768    -17.344     -3.070    0.034 
 452774.00    30.4505738054   114.6292362667     19.775    -17.187     -2.915   -0.026 
 452775.00    30.4505481354   114.6290589320     19.759    -16.860     -2.802    0.002 
 452776.00    30.4505231135   114.6288853306     19.737    -16.529     -2.727    0.009 
 452777.00    30.4504987444   114.6287135205     19.782    -16.499     -2.681   -0.021 
 452778.00    30.4504743991   114.6285416955     19.776    -16.477     -2.728   -0.012 
 452779.00    30.4504498836   114.6283716011     19.775    -16.190     -2.730    0.015 
 452780.00    30.4504249972   114.6282030034     19.795    -16.255     -2.758   -0.010 
 452781.00    30.4503999841   114.6280331318     19.801    -16.330     -2.774    0.015 
 452782.00    30.4503747104   114.6278637955     19.791    -16.203     -2.921   -0.031 
 452783.00    30.4503473408   114.6276951543     19.807    -16.219     -3.082    0.020 
 452784.00    30.4503193127   114.6275257358     19.803    -16.331     -3.109   -0.007 
 452785.00    30.4502919401   114.6273554243     19.785    -16.339     -2.961   -0.029 
 452786.00    30.4502657684   114.6271855905     19.754    -16.277     -2.847   -0.013 
 452787.00    30.4502407802   114.6270164325     19.770    -16.221     -2.709   -0.009 
 452788.00    30.4502164249   114.6268477916     19.712    -16.158     -2.700    0.038 
 452789.00    30.4501919887   114.6266796700     19.721    -16.158     -2.742   -0.045 
 452790.00    30.4501671875   114.6265102804     19.717    -16.416     -2.723   -0.034 
 452791.00    30.4501427256   114.6263375359     19.681    -16.750     -2.703    0.038 
 452792.00    30.4501181146   114.6261620541     19.668    -16.853     -2.742   -0.000 
 452793.00    30.4500929815   114.6259883221     19.643    -16.493     -2.816    0.008 
 452794.00    30.4500675236   114.6258180141     19.665    -16.235     -2.850    0.030 
 452795.00    30.4500418086   114.6256508702     19.691    -15.871     -2.855    0.005 
 452796.00    30.4500155824   114.6254877978     19.694    -15.472     -2.999   -0.023 
 452797.00    30.4499876719   114.6253289552     19.697    -15.086     -3.138    0.012 
 452798.00    30.4499589760   114.6251725079     19.694    -15.052     -3.233   -0.032 
 452799.00    30.4499293501   114.6250153865     19.680    -15.111     -3.346   -0.063 
 452800.00    30.4498989043   114.6248594775     19.650    -14.825     -3.421   -0.049 
 452801.00    30.4498676218   114.6247062577     19.616    -14.630     -3.525    0.057 
 452802.00    30.4498353141   114.6245554649     19.624    -14.323     -3.600   -0.004 
 452803.00    30.4498027412   114.6244082095     19.607    -13.987     -3.561   -0.063 
 452804.00    30.4497714655   114.6242641990     19.580    -13.673     -3.418   -0.001 
 452805.00    30.4497407525   114.6241236811     19.558    -13.288     -3.524    0.008 
 452806.00    30.4497062874   114.6239886005     19.550    -12.651     -4.114   -0.029 
 452807.00    30.4496678670   114.6238599243     19.527    -12.149     -4.334   -0.031 
 452808.00    30.4496286438   114.6237357526     19.448    -11.641     -4.312   -0.119 
 452809.00    30.4495902954   114.6236186422     19.356    -10.871     -4.234    0.054 
 452810.00    30.4495523268   114.6235070457     19.295    -10.560     -4.168   -0.055 
 452811.00    30.4495153319   114.6233987696     19.269    -10.251     -4.031   -0.017 
 452812.00    30.4494799943   114.6232939139     19.280     -9.890     -3.800    0.004 
 452813.00    30.4494458171   114.6231931980     19.291     -9.484     -3.722   -0.017 
 452814.00    30.4494131214   114.6230965055     19.309     -9.107     -3.539    0.012 
 452815.00    30.4493812651   114.6230022536     19.311     -9.044     -3.563   -0.005 
 452816.00    30.4493480838   114.6229076733     19.310     -9.153     -3.834    0.001 
 452817.00    30.4493123393   114.6228114160     19.318     -9.391     -4.104   -0.029 
 452818.00    30.4492739917   114.6227126675     19.308     -9.533     -4.394   -0.037 
 452819.00    30.4492336243   114.6226135128     19.292     -9.580     -4.538   -0.029 
 452820.00    30.4491918384   114.6225125175     19.290     -9.836     -4.706    0.017 
 452821.00    30.4491486310   114.6224089965     19.291    -10.107     -4.906   -0.028 
 452822.00    30.4491029711   114.6223014930     19.266    -10.547     -5.258   -0.036 
 452823.00    30.4490542856   114.6221903699     19.268    -10.707     -5.509    0.021 
 452824.00    30.4490042984   114.6220803393     19.270    -10.407     -5.557    0.047 
 452825.00    30.4489536585   114.6219734711     19.279    -10.128     -5.688   -0.014 
 452826.00    30.4489023392   114.6218701908     19.289     -9.767     -5.687   -0.003 
 452827.00    30.4488509696   114.6217694124     19.278     -9.595     -5.672   -0.036 
 452828.00    30.4488005243   114.6216711536     19.249     -9.288     -5.522   -0.032 
 452829.00    30.4487514698   114.6215760157     19.208     -8.988     -5.360   -0.057 
 452830.00    30.4487031293   114.6214827905     19.147     -8.960     -5.408   -0.061 
 452831.00    30.4486535651   114.6213892630     19.089     -9.031     -5.559   -0.065 
 452832.00    30.4486030354   114.6212945123     19.007     -9.171     -5.639   -0.086 
 452833.00    30.4485516454   114.6211981961     18.927     -9.365     -5.777   -0.103 
 452834.00    30.4484987286   114.6210995283     18.833     -9.555     -5.945   -0.112 
 452835.00    30.4484452290   114.6210007251     18.736     -9.391     -5.885   -0.141 
 452836.00    30.4483921651   114.6209033639     18.627     -9.428     -5.944   -0.143 
 452837.00    30.4483376052   114.6208036702     18.484     -9.745     -6.181   -0.186 
 452838.00    30.4482813383   114.6207006036     18.314    -10.059     -6.308   -0.153 
 452839.00    30.4482237428   114.6205943699     18.135    -10.295     -6.417   -0.196 
 452840.00    30.4481658248   114.6204868630     17.944    -10.407     -6.474   -0.181 
 452841.00    30.4481065796   114.6203769003     17.764    -10.684     -6.649   -0.196 
 452842.00    30.4480464717   114.6202659014     17.565    -10.705     -6.702   -0.196 
 452843.00    30.4479850627   114.6201526818     17.363    -10.992     -6.885   -0.197 
 452844.00    30.4479233631   114.6200386040     17.164    -10.888     -6.784   -0.228 
 452845.00    30.4478627751   114.6199261871     16.972    -10.715     -6.654   -0.198 
 452846.00    30.4478031337   114.6198155801     16.783    -10.572     -6.599   -0.167 
 452847.00    30.4477436265   114.6197056536     16.605    -10.535     -6.594   -0.200 
 452848.00    30.4476845751   114.6195967143     16.405    -10.386     -6.509   -0.226 
 452849.00    30.4476262931   114.6194894642     16.194    -10.213     -6.416   -0.200 
 452850.00    30.4475688380   114.6193840871     16.012    -10.024     -6.315   -0.148 
 452851.00    30.4475125659   114.6192805392     15.841     -9.860     -6.159   -0.179 
 452852.00    30.4474576659   114.6191786492     15.679     -9.697     -6.005   -0.120 
 452853.00    30.4474041636   114.6190785663     15.526     -9.516     -5.858   -0.146 
 452854.00    30.4473517835   114.6189805219     15.359     -9.324     -5.763   -0.207 
 452855.00    30.4473002608   114.6188847859     15.207     -9.085     -5.650   -0.141 
 452856.00    30.4472503055   114.6187909690     15.056     -8.931     -5.419   -0.131 
 452857.00    30.4472023642   114.6186988345     14.930     -8.744     -5.226   -0.112 
 452858.00    30.4471558452   114.6186089878     14.810     -8.500     -5.109   -0.133 
 452859.00    30.4471102428   114.6185220371     14.703     -8.213     -5.007   -0.115 
 452860.00    30.4470655634   114.6184380782     14.620     -7.910     -4.894   -0.035 
