
   GPSTime         Latitude        Longitude      H-Ell          Roll         Pitch       Heading  
     (sec)            (Deg)            (Deg)        (m)         (Deg)         (Deg)         (Deg)  
453654.000    30.4654512344   114.5516065930     20.822    4.05332892    1.46714912  287.30180180 
453655.000    30.4655125632   114.5514040589     20.744    4.03077986    1.54488375  287.66196872 
453656.000    30.4655739657   114.5512026062     20.692    4.21877387    1.46229320  287.55874460 
453657.000    30.4656350586   114.5510003772     20.620    4.44512016    1.57236759  287.27013914 
453658.000    30.4656961371   114.5507966466     20.564    4.39061100    1.54894115  287.26646080 
453659.000    30.4657586525   114.5505901166     20.499    4.36846870    1.54273794  287.51570077 
453660.000    30.4658231554   114.5503800255     20.436    4.33404904    1.64444438  287.72436219 
453661.000    30.4658891157   114.5501659048     20.376    4.13103754    1.59211171  287.64411821 
453662.000    30.4659560468   114.5499477010     20.351    4.12924823    1.65424481  287.56562077 
453663.000    30.4660249918   114.5497257978     20.258    4.05871135    1.59279886  287.88066140 
453664.000    30.4660954464   114.5495004397     20.196    4.28393024    1.56179742  287.95562055 
453665.000    30.4661673486   114.5492761533     20.126    4.23690008    1.37449343  288.68010853 
453666.000    30.4662403999   114.5490547746     20.047    4.13045348    1.61394793  288.89852066 
453667.000    30.4663138567   114.5488327591     20.011    4.52777515    1.69626831  288.74700451 
453668.000    30.4663872668   114.5486075107     19.909    4.05940671    1.57919537  288.53404873 
453669.000    30.4664616461   114.5483784535     19.831    4.33215715    1.73398696  288.52989528 
453670.000    30.4665381958   114.5481459368     19.759    4.46117615    1.58311953  288.98436350 
453671.000    30.4666171865   114.5479100628     19.636    4.40774028    1.47804657  289.08172229 
453672.000    30.4666974438   114.5476707660     19.491    4.05493856    1.25438069  289.09676005 
453673.000    30.4667784963   114.5474297754     19.296    4.23543617    1.21560027  289.14468456 
453674.000    30.4668608167   114.5471868203     19.065    4.11409371    1.22507352  289.34526717 
453675.000    30.4669442113   114.5469432549     18.829    4.25381554    1.14996850  289.53201274 
453676.000    30.4670285090   114.5466988317     18.563    4.21160950    0.93648763  289.58695092 
453677.000    30.4671136570   114.5464529049     18.268    4.32276996    0.91395184  289.63629188 
453678.000    30.4671991844   114.5462070179     17.998    4.24889932    1.01779169  289.84882292 
453679.000    30.4672861711   114.5459611832     17.695    4.20336305    1.01072833  290.17291213 
453680.000    30.4673747426   114.5457140955     17.395    4.28745681    1.06787011  290.33940614 
453681.000    30.4674639930   114.5454659322     17.042    4.25159620    0.97940541  290.32256619 
453682.000    30.4675534860   114.5452172048     16.707    4.38017380    0.94229893  290.32470438 
453683.000    30.4676432278   114.5449679992     16.359    4.45188324    0.87979392  290.30749951 
453684.000    30.4677328293   114.5447192729     16.030    4.33794713    1.11056465  290.29013158 
453685.000    30.4678227434   114.5444688692     15.746    4.11384458    1.27782915  290.08194896 
453686.000    30.4679127505   114.5442157260     15.323    4.16248000    1.36806602  289.95793369 
453687.000    30.4680035385   114.5439596729     15.002    4.48869857    0.97841157  289.89261469 
453688.000    30.4680946537   114.5437023613     14.732    4.27533954    1.21460522  289.92263238 
453689.000    30.4681864055   114.5434438000     14.525    4.37368637    1.26921189  289.93009015 
453690.000    30.4682788085   114.5431840025     14.255    4.34593339    1.11308463  290.02916332 
453691.000    30.4683719820   114.5429231830     13.948    4.20103367    0.87011780  290.03022733 
453692.000    30.4684646990   114.5426635149     13.632    4.13909262    0.98458866  290.00921027 
453693.000    30.4685570506   114.5424049761     13.317    4.26631914    0.92948123  289.99755170 
453694.000    30.4686494725   114.5421470502     12.975    4.40637923    0.85896132  290.06637994 
